1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.999877	0.000000	39501.274032	0.000029	423.0
1	-0.999878	0.000000	39501.274032	0.000019	4.5
2	-0.999883	0.000000	39501.274032	0.000019	4.2
3	-0.999882	0.840447	37981.217627	0.000021	4.1
4	-0.999887	1.491730	36881.410927	0.000021	4.0
5	-0.999886	2.391677	35462.474819	0.000018	5.9
6	-0.999894	3.389670	34011.397825	0.000015	5.8
7	-0.999899	4.345557	32728.684937	0.000016	7.3
8	-0.999895	5.282588	31561.837229	0.000012	4.1
9	-0.999889	5.128474	31747.998750	0.000012	4.0
10	-0.999892	5.318609	31518.639896	0.000010	4.3
11	-0.999885	5.396267	31425.911548	0.000010	6.8
12	-0.999904	5.328820	31506.416465	0.000008	4.8
13	-0.999906	5.625748	31155.058619	0.000010	4.1
14	-0.999905	5.548510	31245.698580	0.000011	4.1
15	-0.999893	5.913712	30821.715263	0.000009	5.8
16	-0.999891	6.237048	30455.823983	0.000007	5.2
17	-0.999902	6.243275	30448.862989	0.000005	6.7
18	-0.999901	6.187478	30511.353162	0.000007	4.4
19	-0.999879	6.172222	30528.484072	0.000006	4.0
20	-0.999897	6.216127	30479.236309	0.000007	4.2
21	-0.999898	6.322662	30360.392865	0.000007	4.1
22	-0.999901	6.298143	30387.662918	0.000008	4.2
23	-0.999899	6.393804	30281.546468	0.000004	7.3
24	-0.999901	6.433820	30237.376944	0.000006	4.9
25	-0.999904	6.404553	30269.669331	0.000007	4.8
26	-0.999896	6.500735	30163.802595	0.000006	4.1
27	-0.999908	6.712856	29932.921784	0.000006	4.2
28	-0.999896	6.735678	29908.292155	0.000007	4.1
29	-0.999905	6.892638	29739.989473	0.000007	4.1
30	-0.999897	7.165226	29452.160118	0.000004	4.1
31	-0.999902	7.186991	29429.418133	0.000004	5.9
32	-0.999907	7.222312	29392.586316	0.000003	4.1
33	-0.999905	7.238110	29376.142900	0.000005	4.2
34	-0.999893	7.254360	29359.247607	0.000005	5.0
35	-0.999899	7.289293	29322.993436	0.000006	4.6
36	-0.999901	7.279794	29332.842760	0.000004	4.0
37	-0.999896	7.366465	29243.219378	0.000006	4.1
38	-0.999910	7.480075	29126.565072	0.000004	4.2
39	-0.999904	7.515385	29090.497999	0.000005	5.3
40	-0.999917	7.600731	29003.690669	0.000004	5.3
41	-0.999905	7.675690	28927.874502	0.000002	4.7
42	-0.999894	7.675824	28927.739146	0.000004	4.8
43	-0.999903	7.673685	28929.897415	0.000005	4.1
44	-0.999893	7.736395	28866.764459	0.000004	4.0
45	-0.999891	7.752424	28850.671692	0.000005	4.2
46	-0.999903	7.783927	28819.096144	0.000004	4.4
47	-0.999902	7.799777	28803.235283	0.000006	4.2
48	-0.999901	7.846143	28756.937975	0.000005	7.5
49	-0.999913	8.020472	28584.192762	0.000005	4.1
50	-0.999913	8.058265	28547.015765	0.000004	4.0
51	-0.999903	8.095855	28510.135385	0.000004	4.0
52	-0.999897	8.113072	28493.274719	0.000005	5.0
53	-0.999913	8.191214	28417.000985	0.000005	4.9
54	-0.999898	8.199785	28408.659697	0.000004	4.0
55	-0.999903	8.247424	28362.387280	0.000004	4.0
56	-0.999902	8.255153	28354.894043	0.000003	6.0
57	-0.999907	8.287611	28323.469566	0.000003	4.1
58	-0.999903	8.294451	28316.856398	0.000003	4.0
59	-0.999896	8.311587	28300.301205	0.000005	5.1
60	-0.999896	8.343208	28269.804335	0.000005	4.1
61	-0.999889	8.407366	28208.128780	0.000006	5.5
62	-0.999905	8.391589	28223.270483	0.000003	6.1
63	-0.999899	8.380142	28234.266603	0.000002	4.1
64	-0.999902	8.389367	28225.403963	0.000005	7.2
65	-0.999908	8.397068	28218.009755	0.000003	5.1
66	-0.999893	8.471775	28146.480540	0.000003	4.8
67	-0.999906	8.467979	28150.107072	0.000003	6.2
68	-0.999907	8.464854	28153.091945	0.000004	4.7
69	-0.999892	8.478879	28139.698330	0.000003	4.1
70	-0.999910	8.509703	28110.305259	0.000003	4.2
71	-0.999909	8.521224	28099.335104	0.000004	5.0
72	-0.999900	8.539999	28081.475148	0.000003	6.5
73	-0.999902	8.554879	28067.337135	0.000005	5.9
74	-0.999905	8.609317	28015.733822	0.000004	4.8
75	-0.999899	8.693945	27935.888736	0.000004	5.1
76	-0.999903	8.707842	27922.821022	0.000003	4.1
77	-0.999898	8.715385	27915.732863	0.000003	4.0
78	-0.999898	8.737414	27895.053404	0.000003	4.3
79	-0.999907	8.726309	27905.474227	0.000003	7.3
80	-0.999895	8.753584	27879.893373	0.000002	4.1
81	-0.999900	8.752049	27881.331526	0.000004	4.2
82	-0.999910	8.744744	27888.179542	0.000003	5.1
83	-0.999913	8.739672	27892.935982	0.000002	4.0
84	-0.999902	8.761580	27872.402832	0.000005	4.1
85	-0.999901	8.767331	27867.018455	0.000004	4.3
86	-0.999899	8.857383	27782.969210	0.000003	4.0
87	-0.999911	8.869649	27771.559792	0.000003	5.5
88	-0.999905	8.883891	27758.324868	0.000004	4.3
89	-0.999904	8.874013	27767.503499	0.000004	5.0
90	-0.999912	8.910022	27734.073512	0.000004	4.1
91	-0.999905	8.969574	27678.964127	0.000005	4.0
92	-0.999894	8.983077	27666.498546	0.000005	5.2
93	-0.999902	9.081179	27576.271352	0.000005	4.0
94	-0.999897	9.168975	27496.020078	0.000004	4.1
95	-0.999901	9.245943	27426.049882	0.000003	4.3
96	-0.999887	9.266274	27407.626770	0.000004	6.5
97	-0.999900	9.273126	27401.424027	0.000003	4.7
98	-0.999900	9.309336	27368.688203	0.000003	4.1
99	-0.999886	9.309696	27368.363085	0.000005	4.1
100	-0.999898	9.311342	27366.876323	0.000006	5.1
101	-0.999902	9.409398	27278.631417	0.000004	4.6
102	-0.999898	9.476435	27218.627882	0.000002	4.0
103	-0.999907	9.495430	27201.674261	0.000002	4.3
104	-0.999896	9.503791	27194.218152	0.000004	6.8
105	-0.999917	9.506811	27191.526635	0.000003	4.1
106	-0.999906	9.544655	27157.836895	0.000003	5.2
107	-0.999903	9.571762	27133.756832	0.000004	4.0
108	-0.999894	9.577335	27128.811825	0.000004	4.0
109	-0.999904	9.646847	27067.279119	0.000003	5.3
110	-0.999896	9.658793	27056.732329	0.000004	5.9
111	-0.999885	9.661491	27054.351058	0.000005	5.0
112	-0.999909	9.724117	26999.206105	0.000003	5.6
113	-0.999900	9.744365	26981.423921	0.000004	5.2
114	-0.999907	9.727818	26995.953809	0.000004	4.3
115	-0.999913	9.763078	26965.011562	0.000004	6.1
116	-0.999897	9.771335	26957.775618	0.000004	5.1
117	-0.999899	9.825910	26910.049378	0.000003	4.0
118	-0.999909	9.820960	26914.371292	0.000004	4.1
119	-0.999903	9.807858	26925.817418	0.000005	5.9
120	-0.999902	9.876248	26866.177186	0.000002	5.5
121	-0.999911	9.869028	26872.460844	0.000005	5.7
122	-0.999900	9.897682	26847.540087	0.000004	6.1
123	-0.999911	9.899957	26845.563409	0.000003	4.1
124	-0.999902	9.912878	26834.342516	0.000004	4.0
125	-0.999907	9.913140	26834.115417	0.000004	4.1
126	-0.999903	9.950382	26801.825714	0.000002	4.9
127	-0.999895	9.955272	26797.592011	0.000003	5.8
128	-0.999901	9.954477	26798.279997	0.000002	4.9
129	-0.999896	9.964821	26789.327879	0.000003	6.8
130	-0.999904	9.978968	26777.094843	0.000002	5.1
131	-0.999902	9.982195	26774.305702	0.000004	4.1
132	-0.999916	9.990280	26767.320398	0.000003	4.3
133	-0.999902	10.009293	26750.908511	0.000003	4.0
134	-0.999910	10.008053	26751.977932	0.000003	5.6
135	-0.999907	10.013230	26747.512217	0.000004	7.2
136	-0.999905	10.038253	26725.948377	0.000002	4.8
137	-0.999912	10.039208	26725.126259	0.000003	4.1
138	-0.999904	10.040083	26724.372555	0.000004	4.3
139	-0.999893	10.077301	26692.368200	0.000003	4.1
140	-0.999892	10.102569	26670.682658	0.000004	4.1
141	-0.999908	10.145305	26634.086500	0.000004	7.2
142	-0.999903	10.205513	26582.699279	0.000005	5.7
143	-0.999896	10.337472	26470.762099	0.000004	4.0
144	-0.999903	10.444271	26380.855011	0.000004	4.0
145	-0.999906	10.454507	26372.270058	0.000004	5.0
146	-0.999899	10.508484	26327.091583	0.000003	4.4
147	-0.999903	10.516290	26320.571288	0.000003	4.0
148	-0.999910	10.529840	26309.259933	0.000003	4.0
149	-0.999896	10.543480	26297.883603	0.000003	4.2
150	-0.999909	10.555929	26287.508497	0.000003	6.8
151	-0.999900	10.555868	26287.559393	0.000003	4.0
152	-0.999907	10.574409	26272.122846	0.000004	5.1
153	-0.999887	10.603875	26247.628169	0.000004	4.1
154	-0.999903	10.627991	26227.614301	0.000003	4.0
155	-0.999905	10.644673	26213.788523	0.000002	4.0
156	-0.999901	10.636373	26220.665526	0.000004	4.0
157	-0.999900	10.617812	26236.057868	0.000004	4.1
158	-0.999905	10.648945	26210.249960	0.000004	5.5
159	-0.999909	10.715312	26155.402713	0.000003	4.3
160	-0.999906	10.728919	26144.186096	0.000003	5.6
161	-0.999902	10.742147	26133.290880	0.000003	4.0
162	-0.999897	10.751395	26125.679172	0.000003	4.7
163	-0.999902	10.759330	26119.151408	0.000004	4.1
164	-0.999888	10.752438	26124.820733	0.000003	4.1
165	-0.999901	10.770796	26109.724907	0.000005	4.1
166	-0.999897	10.762158	26116.825674	0.000004	4.6
167	-0.999888	10.860751	26036.007477	0.000004	6.3
168	-0.999906	10.935667	25974.931562	0.000003	5.0
169	-0.999909	10.973646	25944.077783	0.000002	4.1
170	-0.999916	10.977344	25941.077453	0.000002	5.4
171	-0.999913	10.990946	25930.048065	0.000003	4.1
172	-0.999907	11.008206	25916.065502	0.000004	4.2
173	-0.999887	11.011923	25913.055812	0.000003	4.3
174	-0.999898	11.010084	25914.544462	0.000003	5.2
175	-0.999904	11.012396	25912.673042	0.000003	6.7
176	-0.999910	11.015571	25910.103162	0.000003	4.1
177	-0.999902	11.011318	25913.545614	0.000004	4.9
178	-0.999904	11.017772	25908.322251	0.000004	4.0
179	-0.999907	11.075374	25861.795054	0.000003	4.0
180	-0.999897	11.060502	25873.791982	0.000003	4.2
181	-0.999903	11.101441	25840.794839	0.000002	4.1
182	-0.999910	11.096518	25844.758125	0.000002	4.1
183	-0.999902	11.096593	25844.698023	0.000005	6.7
184	-0.999895	11.104125	25838.634407	0.000003	5.3
185	-0.999910	11.124885	25821.936542	0.000003	6.2
186	-0.999898	11.140073	25809.734860	0.000003	5.9
187	-0.999901	11.158210	25795.177911	0.000003	4.1
188	-0.999904	11.171312	25784.672978	0.000003	4.2
189	-0.999903	11.171484	25784.535343	0.000004	4.0
190	-0.999902	11.203683	25758.754522	0.000004	6.3
191	-0.999892	11.218494	25746.913162	0.000004	6.8
192	-0.999896	11.251099	25720.883469	0.000003	4.4
193	-0.999903	11.250164	25721.628918	0.000003	5.3
194	-0.999900	11.254831	25717.907427	0.000003	4.1
195	-0.999911	11.260086	25713.717766	0.000003	4.1
196	-0.999908	11.255445	25717.417620	0.000002	5.0
197	-0.999911	11.245822	25725.092203	0.000003	7.4
198	-0.999905	11.246594	25724.476982	0.000004	5.0
199	-0.999906	11.241409	25728.613281	0.000003	5.3
200	-0.999902	11.277413	25699.914600	0.000003	4.1
201	-0.999900	11.284649	25694.154239	0.000002	5.1
202	-0.999905	11.291894	25688.389369	0.000003	4.1
203	-0.999917	11.287740	25691.694655	0.000003	4.1
204	-0.999905	11.303690	25679.009261	0.000004	4.9
205	-0.999911	11.319963	25666.080022	0.000003	5.7
206	-0.999899	11.327192	25660.340757	0.000003	5.5
207	-0.999901	11.338720	25651.193168	0.000003	4.0
208	-0.999899	11.348932	25643.095935	0.000005	4.1
209	-0.999908	11.380619	25618.001801	0.000003	4.1
210	-0.999908	11.409084	25595.501661	0.000005	4.0
211	-0.999911	11.396429	25605.499827	0.000002	4.1
212	-0.999911	11.417753	25588.656948	0.000003	6.1
213	-0.999903	11.405045	25598.691889	0.000003	6.8
