1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.283958	0.000000	1.262328	0.140234	3305.0
1	-1.266078	0.000000	1.262328	0.098610	22.7
2	-1.260228	1.000000	1.204950	0.203493	23.4
3	-1.263904	0.824900	1.214617	0.158836	22.5
4	-1.270247	1.824900	1.161402	0.086964	24.0
5	-1.271501	2.824886	1.112656	0.133918	25.5
6	-1.276315	3.688392	1.073739	0.193701	21.6
7	-1.269584	4.688392	1.031941	0.128125	20.9
8	-1.275987	5.688392	0.993274	0.205005	21.1
9	-1.268159	6.688392	0.957401	0.232952	21.1
10	-1.267205	7.688392	0.924029	0.109321	20.6
11	-1.274144	8.688392	0.892904	0.162336	20.8
12	-1.276063	8.513292	0.898202	0.229607	20.6
13	-1.258874	9.513292	0.868765	0.136881	35.4
14	-1.264948	10.513292	0.841197	0.190348	25.0
15	-1.272952	11.513292	0.815325	0.172882	23.4
16	-1.268338	12.513292	0.790996	0.177704	22.5
17	-1.276770	13.513292	0.768078	0.229444	20.6
18	-1.282019	14.513292	0.746450	0.147957	20.7
19	-1.271209	15.513292	0.726007	0.158247	21.1
20	-1.298498	15.338192	0.729505	0.223718	22.4
21	-1.269917	16.338192	0.709967	0.196541	28.3
22	-1.284705	17.338192	0.691449	0.158602	22.3
23	-1.269454	18.338192	0.673872	0.207412	22.8
24	-1.275687	19.338192	0.657166	0.107499	24.4
25	-1.270426	20.338192	0.641269	0.223553	27.5
26	-1.247141	20.163092	0.643997	0.125809	21.0
27	-1.270282	21.163092	0.628723	0.288674	20.9
28	-1.257769	20.987992	0.631345	0.119333	20.5
29	-1.255876	21.987992	0.616658	0.169782	21.3
30	-1.278912	21.812892	0.619180	0.203926	29.1
31	-1.260886	22.812892	0.605048	0.176549	23.6
32	-1.259868	23.812892	0.591546	0.190564	21.1
33	-1.292007	24.812892	0.578634	0.241087	21.3
34	-1.263532	25.812892	0.566273	0.212712	20.4
35	-1.279959	26.812892	0.554430	0.164703	29.5
36	-1.268900	27.812892	0.543072	0.231683	25.5
37	-1.275308	28.812892	0.532169	0.142721	21.9
38	-1.282717	29.812892	0.521696	0.151184	21.8
39	-1.279996	29.637792	0.523500	0.261045	21.2
40	-1.269498	30.637792	0.513362	0.192783	20.9
41	-1.279492	31.637792	0.503610	0.186722	21.7
42	-1.281220	32.633370	0.494261	0.279204	20.5
43	-1.280692	33.633370	0.485214	0.162088	20.7
44	-1.277837	34.633370	0.476493	0.289433	22.7
45	-1.269021	35.633370	0.468079	0.183712	20.8
46	-1.273596	36.633370	0.459957	0.224594	21.1
47	-1.281408	36.458270	0.461359	0.277057	20.6
48	-1.266874	37.458270	0.453467	0.146512	20.9
49	-1.310094	38.458270	0.445840	0.198426	21.0
50	-1.294807	38.283171	0.447157	0.252675	20.5
51	-1.266829	39.283171	0.439740	0.236117	20.7
52	-1.266455	40.283171	0.432564	0.248499	20.5
53	-1.298650	41.283171	0.425619	0.193102	22.4
54	-1.282572	42.283171	0.418893	0.338566	20.8
55	-1.252897	43.283171	0.412377	0.129470	20.5
56	-1.290775	44.283171	0.406060	0.173241	22.5
57	-1.296437	44.108071	0.407152	0.170860	20.5
58	-1.290519	45.108071	0.400993	0.258502	22.0
59	-1.284094	46.108071	0.395018	0.227880	25.1
60	-1.262528	47.108071	0.389218	0.221524	30.2
61	-1.286342	48.108071	0.383586	0.222691	21.2
62	-1.264592	49.108071	0.378115	0.237322	21.4
63	-1.270963	50.108071	0.372797	0.238773	21.3
64	-1.289238	51.108071	0.367627	0.247817	28.6
65	-1.296062	52.108071	0.362599	0.237153	24.4
66	-1.284986	53.108071	0.357706	0.251984	20.5
67	-1.262099	54.108071	0.352943	0.216366	21.1
68	-1.295909	55.108071	0.348306	0.273091	21.0
69	-1.263444	56.108071	0.343789	0.188423	22.5
70	-1.252774	57.108071	0.339387	0.181398	24.1
71	-1.267979	58.108070	0.335097	0.259402	29.3
72	-1.288126	59.108070	0.330914	0.203835	25.2
73	-1.290118	60.108070	0.326834	0.281561	21.9
74	-1.281128	61.108070	0.322854	0.240731	21.9
75	-1.288928	62.108070	0.318969	0.248440	23.8
76	-1.278596	63.108070	0.315177	0.258452	20.8
77	-1.292063	64.108070	0.311473	0.274241	21.5
78	-1.268727	65.108070	0.307856	0.262157	21.0
79	-1.270379	66.108070	0.304322	0.261948	21.9
80	-1.272232	67.108070	0.300868	0.261592	21.3
81	-1.275344	68.108070	0.297492	0.288168	20.6
82	-1.285345	69.108070	0.294190	0.260431	20.5
83	-1.274135	70.108070	0.290961	0.234840	21.6
