1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.158770	0.000000	254.441921	0.007086	3110.6
1	-1.144487	0.000000	254.441921	0.003471	23.6
2	-1.134654	0.000000	254.441921	0.003424	19.6
3	-1.134637	0.000000	254.441921	0.002960	23.0
4	-1.183296	0.000000	254.441921	0.002609	19.6
5	-1.146119	0.000000	254.441921	0.002724	23.1
6	-1.141245	0.000000	254.441921	0.003167	19.5
7	-1.141620	0.000000	254.441921	0.003359	22.2
8	-1.162171	0.999866	242.877862	0.002569	21.9
9	-1.167419	0.955330	243.370537	0.002404	24.4
10	-1.150836	0.910793	243.865216	0.002361	19.7
11	-1.137354	0.866257	244.361909	0.002271	22.8
12	-1.164508	0.821721	244.860630	0.002807	19.3
13	-1.136541	0.777185	245.361391	0.003442	21.9
14	-1.150258	1.668326	235.715700	0.002792	19.7
15	-1.168379	2.667540	225.764082	0.002820	25.0
16	-1.150431	2.623003	226.189713	0.002191	19.5
17	-1.165916	2.578467	226.616951	0.002448	22.0
18	-1.151068	2.533931	227.045807	0.002404	20.0
19	-1.141229	2.489395	227.476289	0.002190	22.5
20	-1.159540	2.444859	227.908406	0.002459	19.5
21	-1.157948	2.400322	228.342168	0.002224	22.9
22	-1.166607	2.355786	228.777584	0.002527	19.4
23	-1.145794	2.311250	229.214664	0.002215	22.2
24	-1.154982	2.266714	229.653417	0.002734	19.6
25	-1.190339	2.222178	230.093853	0.003246	22.7
26	-1.183849	3.222178	220.594548	0.002057	19.4
27	-1.149878	3.177641	221.000893	0.002175	22.2
28	-1.188377	3.133105	221.408736	0.002165	19.9
29	-1.162481	3.088569	221.818088	0.002279	23.8
30	-1.194240	3.044033	222.228956	0.003031	19.8
31	-1.166768	2.999497	222.641350	0.002768	21.3
32	-1.185552	3.999496	213.735520	0.002181	19.6
33	-1.158196	3.954960	214.116965	0.002546	21.5
34	-1.191243	3.910424	214.499775	0.001895	19.5
35	-1.166762	3.865888	214.883956	0.002350	22.4
36	-1.204334	3.821352	215.269516	0.002540	20.0
37	-1.172534	3.776815	215.656462	0.002522	22.1
38	-1.176955	3.732279	216.044801	0.002476	19.4
39	-1.185375	3.687743	216.434541	0.001971	22.3
40	-1.177363	3.643207	216.825690	0.002016	19.9
41	-1.177735	3.598671	217.218256	0.002156	22.1
42	-1.164194	3.554135	217.612245	0.002329	19.5
43	-1.191247	3.509598	218.007667	0.002462	22.5
44	-1.187686	3.465062	218.404525	0.002521	19.7
45	-1.166374	4.437237	210.057423	0.002575	22.0
46	-1.173794	5.433803	202.138160	0.002950	19.3
47	-1.192766	6.433803	194.769945	0.002515	22.5
48	-1.183169	7.433803	187.920002	0.002161	19.6
49	-1.167801	7.389267	188.214805	0.002224	22.3
50	-1.202990	7.344731	188.510534	0.002639	19.6
51	-1.196319	7.300195	188.807194	0.001932	22.9
52	-1.186503	7.255658	189.104789	0.002325	19.4
53	-1.178112	7.211122	189.403324	0.002313	20.8
54	-1.159656	7.166586	189.702803	0.002373	19.9
55	-1.155827	7.122050	190.003231	0.002451	25.6
56	-1.191522	7.077514	190.304612	0.002013	19.7
57	-1.191756	7.032978	190.606950	0.001850	21.5
58	-1.181599	6.988441	190.910250	0.002319	20.2
59	-1.191530	6.943905	191.214518	0.001975	22.0
60	-1.186027	6.899369	191.519756	0.001924	19.8
61	-1.169796	6.854833	191.825971	0.002198	22.1
62	-1.175069	6.810297	192.133166	0.002033	21.4
63	-1.191483	6.765760	192.441347	0.002373	22.8
64	-1.175924	6.721224	192.750518	0.001864	19.6
65	-1.171253	6.676688	193.060685	0.001996	24.4
66	-1.174408	6.632152	193.371851	0.001991	20.4
67	-1.167411	6.587616	193.684021	0.001635	21.8
68	-1.178793	6.543080	193.997202	0.002393	20.1
69	-1.189427	6.498543	194.311396	0.002109	21.3
70	-1.204433	6.454007	194.626609	0.001786	19.8
71	-1.175108	6.409471	194.942848	0.002001	22.7
72	-1.181897	6.364935	195.260115	0.002183	19.5
73	-1.183625	6.320399	195.578417	0.002202	24.9
74	-1.235089	6.275863	195.897759	0.003241	19.6
75	-1.186246	7.213272	189.388895	0.002234	23.9
76	-1.184298	8.213272	182.905920	0.001732	20.6
77	-1.199906	8.168736	183.185190	0.002092	22.7
78	-1.197054	8.124199	183.465313	0.002294	24.7
79	-1.195768	8.079776	183.745580	0.003068	22.7
80	-1.199009	9.072781	177.678294	0.002654	19.4
81	-1.212698	10.072781	171.960161	0.001866	22.3
82	-1.164766	10.028244	172.206983	0.002080	19.1
83	-1.173087	9.983708	172.454515	0.001686	21.8
84	-1.174141	9.939172	172.702759	0.001991	19.0
