1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.388967	0.000000	99.458589	0.028096	4015.9
1	-1.378748	0.000000	99.458589	0.023647	28.6
2	-1.384472	1.000000	94.937744	0.028891	21.3
3	-1.365759	0.200000	98.520301	0.024289	26.8
4	-1.371674	1.200000	94.082449	0.022299	23.8
5	-1.393873	0.400000	97.599550	0.020423	28.8
6	-1.366619	1.400000	93.242427	0.021770	25.0
7	-1.365165	0.600000	96.695851	0.022323	28.1
8	-1.370888	1.600000	92.417273	0.021539	23.6
9	-1.381897	2.600000	88.501287	0.024389	26.3
10	-1.372954	3.600000	84.903674	0.022587	22.4
11	-1.376307	4.600000	81.587124	0.020976	29.0
12	-1.363650	3.800000	84.218967	0.018865	21.4
13	-1.362906	4.800000	80.954666	0.028636	27.1
14	-1.373854	4.000000	83.545215	0.023673	24.4
15	-1.359277	3.200000	86.307040	0.029748	27.8
16	-1.364254	2.400000	89.257708	0.026527	23.9
17	-1.385233	3.400000	85.599606	0.019406	28.0
18	-1.378932	4.400000	82.229542	0.024891	30.7
19	-1.411010	3.600000	84.903674	0.017569	32.7
20	-1.376180	2.800000	87.757579	0.029176	24.6
21	-1.363120	2.000000	90.810016	0.016972	29.5
22	-1.397414	3.000000	87.026266	0.021794	26.9
23	-1.371149	2.200000	90.027171	0.020514	28.3
24	-1.362613	1.400000	93.242427	0.019677	23.5
25	-1.368717	0.600000	96.695851	0.023107	30.4
26	-1.370562	1.600000	92.417273	0.024490	22.3
27	-1.380309	2.600000	88.501287	0.024215	27.0
28	-1.366723	3.600000	84.903674	0.021355	25.8
29	-1.341005	4.600000	81.587124	0.023753	27.4
30	-1.399108	5.600000	78.519939	0.018832	23.1
31	-1.356147	6.600000	75.675014	0.021707	27.1
32	-1.346162	7.600000	73.029034	0.019732	23.4
33	-1.407597	8.600000	70.561837	0.025978	28.2
34	-1.373479	7.800000	72.521888	0.028112	23.9
35	-1.388271	8.800000	70.088268	0.020566	30.6
36	-1.403815	8.000000	72.021737	0.023600	23.7
37	-1.368308	9.000000	69.621013	0.028473	30.1
38	-1.368352	8.200000	71.528438	0.023288	24.4
39	-1.391775	9.200000	69.159946	0.022346	28.5
40	-1.377949	8.400000	71.041850	0.025591	22.4
41	-1.385475	7.600000	73.029034	0.024367	27.2
42	-1.379777	6.800000	75.130589	0.019829	21.1
43	-1.359411	6.000000	77.356681	0.019759	26.4
44	-1.353392	7.000000	74.593942	0.022447	23.6
45	-1.374086	8.000000	72.021737	0.029703	27.5
46	-1.393086	7.200000	74.064907	0.025042	22.5
47	-1.370623	8.200000	71.528438	0.019714	28.0
48	-1.396068	9.200000	69.159946	0.021250	22.1
