1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	23113.502730	0.000000	0.008814	219.519142	456.1
1	20577.037490	0.000000	0.008814	430.612804	3.8
2	20706.727732	0.000000	0.008814	160.718710	3.8
3	21552.962223	0.000000	0.008814	225.208556	3.8
4	20120.058324	0.000000	0.008814	224.401227	3.8
5	22966.843547	0.000000	0.008814	184.006685	3.8
6	19213.098542	0.999900	0.008413	210.135382	3.8
7	18630.748889	1.999805	0.008047	185.982059	3.8
8	20994.597469	2.999805	0.007712	234.626647	5.2
9	20497.841073	3.215463	0.007643	208.082678	6.0
10	20918.774607	4.215396	0.007340	172.281823	6.2
11	20518.911692	3.897529	0.007434	171.290770	7.6
12	19805.937681	3.579632	0.007530	204.342409	3.8
13	21721.149310	3.262827	0.007628	202.243375	3.8
14	17140.469532	3.923995	0.007426	165.913299	3.8
15	17932.756357	3.937454	0.007422	171.136462	6.0
16	21362.418305	3.619551	0.007518	223.372397	4.9
17	19296.562749	4.396581	0.007288	193.354638	4.3
18	19676.624778	4.084028	0.007379	166.543933	6.4
19	21572.949172	3.766179	0.007473	209.328530	3.8
20	20473.704786	4.766178	0.007183	187.190822	3.9
21	18724.453021	4.675430	0.007209	151.327023	6.0
22	18707.731694	4.357519	0.007299	173.414088	5.9
23	21320.695057	4.039610	0.007392	145.277861	7.4
24	18991.450379	3.721729	0.007487	185.159512	3.8
25	19338.999985	4.390361	0.007290	162.372350	3.8
26	18585.198143	4.098527	0.007374	154.576138	3.8
27	19909.917670	3.780621	0.007469	157.614138	4.0
28	21227.247554	3.463906	0.007566	194.314329	7.6
29	18129.662087	3.155303	0.007662	155.901794	5.5
30	18328.095230	4.155169	0.007358	139.278032	6.3
31	19435.989837	3.837620	0.007452	155.949262	6.1
32	18223.789730	3.621478	0.007517	156.335936	7.6
33	17463.237427	4.620153	0.007224	149.710401	4.9
34	20248.395837	4.302298	0.007315	164.821203	3.9
35	18712.340270	5.300171	0.007038	167.621218	4.1
36	19046.088684	4.982312	0.007124	158.426063	3.9
37	19347.053591	4.680752	0.007207	169.714511	9.5
38	18220.859749	5.679009	0.006938	194.027282	6.3
39	20756.945556	6.658728	0.006692	142.009604	6.3
40	17433.092255	6.340816	0.006770	184.905610	6.9
41	17818.705292	6.023376	0.006849	175.861954	4.3
42	17816.998949	5.707458	0.006930	149.978098	6.5
43	21830.407989	5.389627	0.007014	211.575619	3.9
44	19080.540550	6.389626	0.006758	203.135185	4.9
45	21121.029807	7.389626	0.006520	159.796416	8.8
46	20078.897797	7.071735	0.006593	181.033585	5.1
47	18584.379032	6.753850	0.006669	177.762624	7.1
48	19321.980049	6.660443	0.006691	224.873078	6.2
49	19745.483453	7.660440	0.006458	163.991591	7.7
50	17052.915103	7.342535	0.006530	159.231032	3.9
51	17941.500672	7.024623	0.006604	181.324081	3.9
52	17136.130825	6.706925	0.006680	137.098873	3.8
53	18978.572625	7.473089	0.006500	131.326560	5.9
54	17762.895506	7.156155	0.006574	133.675913	8.0
55	18458.864482	7.685996	0.006452	115.454883	6.0
56	18426.681774	7.392337	0.006519	130.973502	6.0
57	18786.654757	7.075238	0.006593	155.324127	7.6
58	19253.452716	6.826344	0.006652	145.668846	3.8
59	17118.564348	6.511795	0.006728	159.551030	3.7
60	20675.306247	7.495513	0.006495	137.253203	3.7
61	17964.925152	8.486639	0.006277	135.172141	3.9
62	18451.657631	8.430221	0.006289	120.029866	6.4
63	19500.080065	9.376171	0.006093	181.283003	7.7
64	18026.764262	10.338760	0.005906	138.284321	6.0
65	18886.260517	10.020853	0.005967	146.877484	4.0
66	18466.612379	9.703165	0.006028	183.285219	6.6
67	17471.351757	10.701082	0.005839	178.392476	7.1
68	19452.302963	11.697669	0.005661	224.695087	3.8
69	18677.527968	12.697584	0.005493	123.722290	3.9
70	17622.884470	12.397580	0.005542	169.037096	3.8
71	19323.241330	12.457012	0.005532	140.034137	6.1
72	18068.971683	12.201529	0.005575	184.347303	7.9
73	18574.509767	11.883736	0.005629	176.567389	5.7
74	17986.269428	12.883728	0.005462	139.780796	3.8
75	20086.630151	13.883476	0.005306	188.211204	3.8
76	18393.398156	14.782541	0.005173	164.114255	6.0
77	17751.412237	15.666191	0.005048	150.261046	6.2
78	19957.774057	15.435631	0.005080	198.758717	7.4
79	18104.894176	15.117790	0.005125	170.578170	5.6
80	20841.855050	16.106610	0.004988	182.396955	3.8
81	20173.354574	17.106605	0.004857	158.273253	6.6
82	18186.353905	16.788692	0.004898	157.345449	7.4
83	20246.759558	17.786338	0.004772	177.345439	7.3
84	19173.836353	18.165100	0.004726	160.188611	7.6
85	17366.892183	19.013882	0.004626	115.570695	4.9
86	19577.660068	18.733103	0.004658	144.816837	4.1
87	17755.276026	18.420869	0.004695	177.667119	4.2
88	18181.965743	19.420548	0.004579	131.856515	6.8
89	18594.267514	20.346724	0.004476	169.535992	6.0
90	15787.328218	20.033922	0.004511	155.008294	3.9
91	19399.775882	20.529020	0.004457	138.771282	3.9
92	19472.287866	20.211200	0.004491	182.474218	3.9
93	19797.685948	19.946006	0.004520	139.133729	4.5
94	18046.163772	20.917073	0.004416	122.607981	5.8
95	18547.777025	20.599166	0.004449	131.640856	5.9
96	16682.925805	21.504145	0.004355	162.335022	7.5
97	20378.442045	22.372596	0.004267	147.331988	4.4
98	17819.836466	22.124348	0.004292	139.203223	3.8
99	21208.527658	23.029984	0.004204	149.007227	5.1
100	18973.643510	22.745863	0.004231	195.734290	7.1
101	17552.337246	23.582743	0.004152	121.954317	6.9
102	21342.040996	24.568187	0.004062	163.609736	6.0
103	19400.092520	25.560252	0.003975	146.327484	7.4
104	17471.402774	25.283270	0.003999	154.521973	4.2
105	15288.891645	26.225485	0.003919	163.745485	3.8
106	18829.056677	25.920693	0.003945	173.192388	7.0
107	18805.061590	25.604110	0.003971	132.514366	4.4
108	18504.201061	26.495510	0.003897	130.717121	6.4
109	20227.198237	27.375696	0.003826	187.257774	3.8
110	19849.606591	27.057785	0.003851	174.244431	3.9
111	20483.662860	26.891235	0.003865	156.699997	5.1
112	17839.594493	26.609125	0.003888	155.570502	6.0
113	18046.873587	27.360366	0.003827	159.856278	6.1
114	16826.756988	28.311715	0.003753	202.505040	7.6
115	18042.482381	29.279381	0.003681	152.372814	3.9
116	17935.296023	30.278466	0.003609	171.545090	3.7
117	16753.264693	29.960566	0.003632	147.420164	4.1
118	17974.375130	30.911165	0.003565	148.426463	5.7
119	18374.478882	31.668071	0.003514	153.058937	7.8
120	19651.711363	31.360839	0.003535	139.797756	6.0
121	14018.146127	31.361245	0.003535	150.867155	6.1
122	20953.560920	32.355795	0.003469	152.834300	7.0
123	19234.737241	33.351612	0.003405	121.375896	4.9
124	16673.364412	33.471547	0.003398	160.081220	6.4
125	18662.104550	33.248040	0.003412	164.730162	4.4
126	20427.220189	34.247943	0.003350	134.601887	3.8
127	17546.902083	35.247282	0.003291	174.299305	3.8
128	19395.159736	34.929586	0.003309	160.982668	6.7
129	19073.055218	34.611699	0.003328	137.420737	6.0
130	17535.806769	34.293878	0.003347	121.844441	6.1
131	17183.340966	35.202817	0.003293	143.916919	6.6
132	17515.085161	35.030582	0.003303	169.840600	6.8
133	19747.875553	34.719571	0.003322	169.840863	3.8
134	18325.211925	34.401670	0.003341	172.488668	4.3
135	19994.431347	35.401592	0.003282	124.050948	4.0
136	17314.066725	36.374412	0.003226	186.014420	8.1
137	20555.462043	36.135981	0.003239	152.379851	7.3
138	18069.631611	35.868949	0.003255	198.688819	4.0
139	19109.025771	36.084061	0.003242	298.176864	3.8
140	18929.595212	35.846290	0.003256	171.059685	3.9
141	17203.674405	36.846290	0.003200	134.925608	6.1
142	17649.206827	36.528438	0.003217	151.496228	6.2
143	19215.831211	36.210533	0.003235	162.794402	6.6
144	19512.399476	35.910887	0.003252	167.618856	7.0
145	19035.427854	36.537009	0.003217	115.841325	4.1
146	16925.790055	36.251227	0.003233	151.774282	4.3
147	16928.007499	35.933560	0.003251	148.281600	8.3
148	17856.851852	36.654283	0.003210	147.795040	6.5
149	16966.697593	36.736799	0.003206	156.750810	6.4
150	16638.746296	36.419062	0.003223	162.175089	6.0
151	17777.687899	37.418876	0.003168	129.852339	7.7
152	17575.899415	37.512623	0.003163	207.049980	3.9
153	19227.042828	38.454471	0.003113	208.416906	3.8
154	16722.853095	39.454471	0.003062	96.174656	3.9
155	17311.952459	39.195781	0.003075	153.429239	4.2
156	19095.146158	38.980464	0.003086	147.791527	8.2
157	17845.399282	38.662567	0.003102	172.290795	6.8
158	18498.714312	39.662078	0.003051	201.135356	5.8
159	16904.168905	40.656593	0.003002	120.479942	6.0
160	15866.764828	40.338852	0.003017	153.266739	7.2
161	18412.952792	40.872026	0.002991	151.739307	6.3
162	20419.126735	40.584515	0.003005	179.411523	4.0
