1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.493968	0.000000	1.015369	0.097455	2888.5
1	-1.450180	0.000000	1.015369	0.115663	23.7
2	-1.492440	0.999346	0.969245	0.176944	26.8
3	-1.465247	1.999342	0.927103	0.144204	24.0
4	-1.492939	2.999342	0.888473	0.031475	28.9
5	-1.471858	3.995065	0.853079	0.084824	23.5
6	-1.475847	4.626580	0.832056	0.165894	22.8
7	-1.481587	5.626579	0.800807	0.141094	23.5
8	-1.491216	4.997178	0.820195	0.070272	20.7
9	-1.491651	4.449261	0.837854	0.127499	26.6
10	-1.488104	3.848403	0.858114	0.141988	23.8
11	-1.482752	3.232592	0.879921	0.086089	28.7
12	-1.446126	2.610471	0.903106	0.097903	24.4
13	-1.469298	1.992641	0.927373	0.143174	26.9
14	-1.473597	2.972183	0.889479	0.098006	28.1
15	-1.487724	3.972183	0.853860	0.171785	23.7
16	-1.472443	3.342784	0.875938	0.109356	25.5
17	-1.491410	4.342783	0.841374	0.133361	23.9
18	-1.501373	3.848294	0.858118	0.138710	26.1
19	-1.495361	4.847534	0.824944	0.163145	25.1
20	-1.492774	5.845485	0.794277	0.102298	28.9
21	-1.470896	5.225921	0.813041	0.158790	22.7
22	-1.463725	4.599328	0.832942	0.087142	22.8
23	-1.490223	4.606491	0.832709	0.155773	27.8
24	-1.488102	5.606483	0.801412	0.067745	21.5
25	-1.484606	4.984858	0.820584	0.156926	27.0
26	-1.451675	5.177140	0.814556	0.102375	28.3
27	-1.460301	4.547741	0.834624	0.152084	26.7
28	-1.478671	5.547729	0.803186	0.127405	32.2
29	-1.470442	6.547729	0.774030	0.102209	28.0
30	-1.485879	7.547580	0.746920	0.081906	28.0
31	-1.477521	7.134651	0.757882	0.121474	24.1
32	-1.489637	7.800471	0.740361	0.072464	27.3
33	-1.488118	8.792477	0.715709	0.090931	24.7
34	-1.477650	8.170543	0.730969	0.133987	27.8
35	-1.495034	7.608064	0.745341	0.098180	24.7
36	-1.474700	8.608064	0.720167	0.122040	26.8
37	-1.478938	7.993764	0.735426	0.051893	21.2
38	-1.483850	8.937609	0.712240	0.193515	26.4
39	-1.482871	8.308210	0.727535	0.063910	24.1
40	-1.483896	9.305746	0.703588	0.053530	24.1
41	-1.484717	9.307538	0.703546	0.077999	28.8
42	-1.488681	10.158469	0.684333	0.142082	25.4
43	-1.480729	11.158462	0.663053	0.188422	22.2
44	-1.458286	12.157437	0.643076	0.097235	23.7
45	-1.489211	11.528035	0.655519	0.163571	22.4
46	-1.463123	12.527909	0.635970	0.119714	29.0
47	-1.489032	13.527908	0.617551	0.125677	25.8
48	-1.484196	14.523545	0.600243	0.086034	23.2
49	-1.486426	13.914367	0.610716	0.125760	27.8
50	-1.482076	14.913610	0.593724	0.171330	30.1
51	-1.487802	15.913608	0.577639	0.107872	27.1
52	-1.465905	15.287761	0.587602	0.149122	28.6
53	-1.460490	16.283350	0.571911	0.117593	24.3
54	-1.476372	17.283350	0.556972	0.069876	25.6
55	-1.498642	18.172306	0.544332	0.144120	27.9
56	-1.483484	17.548543	0.553140	0.096689	22.4
57	-1.468813	16.919141	0.562322	0.065597	23.5
58	-1.467343	17.917624	0.547895	0.068867	23.5
59	-1.483253	17.342285	0.556116	0.134428	29.0
60	-1.481327	16.743599	0.564937	0.135777	28.0
61	-1.477950	16.114197	0.574518	0.186728	28.3
62	-1.478710	17.114197	0.559444	0.069010	26.3
63	-1.470156	16.484969	0.568835	0.103876	29.1
64	-1.498603	15.884545	0.578095	0.084321	22.0
65	-1.467585	15.275045	0.587808	0.137113	25.5
66	-1.482610	16.270890	0.572102	0.097715	27.9
67	-1.486624	17.270890	0.557153	0.048577	25.0
68	-1.490570	18.265265	0.543044	0.119324	28.3
69	-1.493734	18.319684	0.542292	0.115430	28.9
70	-1.487066	17.690282	0.551114	0.084203	28.6
71	-1.503964	17.084697	0.559877	0.151282	29.1
72	-1.458645	16.455353	0.569285	0.121923	28.6
73	-1.475749	15.826003	0.579014	0.121043	26.7
74	-1.469249	15.196601	0.589082	0.052110	27.2
75	-1.477640	16.156356	0.573866	0.083514	21.6
76	-1.480937	16.980140	0.561419	0.176622	21.7
77	-1.478638	16.352675	0.570850	0.108338	21.0
78	-1.482054	17.352675	0.555965	0.092000	28.3
79	-1.506704	18.352668	0.541838	0.110009	24.8
80	-1.474360	19.291560	0.529212	0.059376	28.9
81	-1.493177	18.662447	0.537606	0.153016	22.9
82	-1.489768	19.660537	0.524409	0.110843	27.3
83	-1.498023	19.081417	0.531986	0.118586	26.3
84	-1.485767	20.066831	0.519221	0.138609	25.9
85	-1.478721	21.015201	0.507501	0.093932	26.1
86	-1.465192	21.965280	0.496279	0.164423	29.5
87	-1.484598	21.337786	0.503634	0.074173	26.8
88	-1.485731	20.708399	0.511234	0.100142	28.9
