1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.158300	0.000000	740.258321	0.007466	5221.8
1	-1.154743	0.000000	740.258321	0.007539	7.7
2	-1.163904	1.000000	706.610216	0.006984	7.8
3	-1.131373	2.000000	675.888033	0.005850	7.9
4	-1.182519	2.999997	647.726110	0.006019	12.2
5	-1.147425	3.999740	621.823451	0.006611	12.7
6	-1.146110	4.999701	597.907817	0.006531	13.6
7	-1.167377	5.999701	575.762838	0.006336	8.8
8	-1.139175	5.076600	596.144620	0.006420	10.7
9	-1.130894	6.076600	574.127656	0.006562	11.5
10	-1.162133	7.076596	553.679112	0.006602	12.8
11	-1.139276	8.076596	534.637023	0.007031	10.0
12	-1.163408	7.117689	552.869935	0.007408	11.0
13	-1.129138	6.158783	572.390334	0.006712	16.1
14	-1.140247	7.158783	552.063094	0.007256	8.1
15	-1.157748	6.200934	571.503350	0.005428	12.3
16	-1.152871	6.864815	557.887243	0.005834	15.3
17	-1.174188	5.905908	577.769936	0.007103	13.7
18	-1.166779	4.947011	599.121980	0.007136	12.6
19	-1.172618	3.988104	622.113017	0.006647	13.8
20	-1.161658	4.988104	598.174641	0.005726	10.1
21	-1.169551	4.129249	618.618750	0.007421	13.2
22	-1.210436	5.129249	594.943415	0.006452	8.8
23	-1.169761	6.129242	573.013609	0.007125	12.1
24	-1.151182	5.170335	594.009402	0.006049	15.2
25	-1.153682	4.211834	616.592370	0.006001	12.9
26	-1.136876	3.394109	637.261418	0.007041	12.7
27	-1.146056	4.394109	612.166569	0.005620	13.7
28	-1.142514	5.394107	588.973318	0.006513	9.7
29	-1.147509	4.435202	611.177558	0.008074	11.1
30	-1.139319	3.476295	635.121648	0.006948	10.5
31	-1.121067	2.517388	661.018350	0.006244	12.1
32	-1.138967	3.499364	634.523615	0.006648	13.9
33	-1.158933	4.499161	609.644569	0.007149	12.0
34	-1.162048	3.542637	633.404822	0.007187	13.5
35	-1.171293	4.542637	608.606881	0.007892	12.4
36	-1.149157	5.542637	585.677476	0.005775	12.9
37	-1.144296	4.583730	607.629334	0.007040	10.6
