1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.300335	0.000000	818.840966	0.003215	673.2
1	-1.331098	0.000000	818.840966	0.003148	7.1
2	-1.302773	0.000000	818.840966	0.003838	7.6
3	-1.285973	0.000000	818.840966	0.004164	7.5
4	-1.304939	1.000000	781.620922	0.003117	7.3
5	-1.329662	0.443641	801.900209	0.002498	11.9
6	-1.326284	0.000000	818.840966	0.003055	11.7
7	-1.310759	0.990697	781.951571	0.004690	13.4
8	-1.344538	1.990697	747.939920	0.003383	10.1
9	-1.309322	2.990697	716.763673	0.002375	8.7
10	-1.311322	2.442974	733.510174	0.003110	11.3
11	-1.359569	1.880622	751.538158	0.003364	11.6
12	-1.307081	2.880622	720.067530	0.003579	13.7
13	-1.334819	2.316723	737.481869	0.003586	7.9
14	-1.382311	3.283177	708.130585	0.004073	10.5
15	-1.338097	2.722246	724.874889	0.003967	10.0
16	-1.346565	3.722246	695.554135	0.003313	7.2
17	-1.333480	4.722246	668.513178	0.003271	10.2
18	-1.346319	4.158347	683.497226	0.003716	11.9
19	-1.333842	5.158347	657.368005	0.003549	11.7
20	-1.324590	6.158347	633.162997	0.003415	13.5
21	-1.329782	7.158347	610.677195	0.003289	14.8
22	-1.350258	8.158347	589.733717	0.004014	13.2
23	-1.367541	9.151517	570.308288	0.002961	7.8
24	-1.393500	10.151517	552.000727	0.002848	14.6
25	-1.340829	9.587618	562.177153	0.003599	11.4
26	-1.338230	9.023720	572.735837	0.003186	13.3
27	-1.362179	10.023720	554.274613	0.003832	9.9
28	-1.351110	11.023033	536.977873	0.003036	7.5
29	-1.333865	11.499107	529.111786	0.003455	14.9
30	-1.343237	10.935208	538.454627	0.003034	11.9
31	-1.333691	11.935208	522.105720	0.002984	13.7
32	-1.332094	12.930173	506.795541	0.003114	7.5
33	-1.355928	12.366274	515.360521	0.002629	12.3
34	-1.334783	11.802375	524.219978	0.003688	8.8
35	-1.359604	12.802347	508.712018	0.003704	8.1
36	-1.363139	13.802347	494.094842	0.004038	11.3
37	-1.342921	13.238448	502.232464	0.002866	14.0
38	-1.346961	14.238448	487.980064	0.003593	9.9
39	-1.341065	15.238446	474.514287	0.003323	13.5
40	-1.367907	16.238446	461.771696	0.002967	11.8
41	-1.331892	15.748907	467.923039	0.003247	12.1
42	-1.339637	16.748907	455.527368	0.003369	13.8
43	-1.343869	17.748907	443.771491	0.002993	7.3
44	-1.352084	18.748907	432.607122	0.002982	10.1
45	-1.355115	19.718897	422.301722	0.003673	11.4
46	-1.327844	20.718897	412.179170	0.003743	11.8
47	-1.378271	21.718698	402.532409	0.002400	8.1
48	-1.345593	21.363419	405.908227	0.002979	15.2
49	-1.361528	22.363324	396.548479	0.003462	12.0
50	-1.329482	23.363324	387.609823	0.002785	12.8
51	-1.355807	22.799425	392.600134	0.002878	7.8
52	-1.368584	22.235660	397.719387	0.003028	10.1
