1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.402404	0.000000	406.947129	0.019814	3811.4
1	-1.401544	0.000000	406.947129	0.017414	23.9
2	-1.381257	1.000000	388.449532	0.014851	26.4
3	-1.419990	0.199532	403.116898	0.013231	28.9
4	-1.383999	0.000000	406.947129	0.012711	22.0
5	-1.362856	1.000000	388.449532	0.016774	26.4
6	-1.365019	1.998188	371.589695	0.013513	22.2
7	-1.407249	2.998188	356.105622	0.016845	26.8
8	-1.407453	3.998188	341.860365	0.014416	23.3
9	-1.396733	3.829841	344.178187	0.011331	26.5
10	-1.369459	3.029362	355.643637	0.012533	23.5
11	-1.385696	4.023741	341.511280	0.014149	26.8
12	-1.366955	5.023741	328.388214	0.014257	22.4
13	-1.377831	6.023739	316.236389	0.016243	25.8
14	-1.412890	7.023739	304.951800	0.015405	21.3
15	-1.390856	8.023739	294.444821	0.015114	24.7
16	-1.401768	7.323700	301.722223	0.015544	21.7
17	-1.398047	8.323700	291.432859	0.012413	26.9
18	-1.360211	9.323700	281.822130	0.013557	20.8
19	-1.372397	8.977436	285.077409	0.013287	24.7
20	-1.398093	8.177029	292.897872	0.013341	21.7
21	-1.393721	7.376548	301.160299	0.013190	25.9
22	-1.376070	6.578436	309.875796	0.014824	21.0
23	-1.391516	5.777955	319.139000	0.012650	26.1
24	-1.430825	6.112863	315.196880	0.014109	21.2
25	-1.404780	5.322687	324.658716	0.015310	25.1
26	-1.365636	6.322687	312.776330	0.013790	21.8
27	-1.430401	7.322687	301.733016	0.013032	29.6
28	-1.413035	8.322687	291.442928	0.016490	21.4
29	-1.443934	7.522206	299.622328	0.014649	25.6
30	-1.392057	8.522206	289.473278	0.010918	22.9
31	-1.416320	7.721725	297.540963	0.013370	26.3
32	-1.389099	8.721724	287.530077	0.013598	21.8
33	-1.429297	9.721724	278.170899	0.014143	27.8
34	-1.404760	10.721724	269.401801	0.012418	22.0
35	-1.443580	9.921246	276.375982	0.013070	25.6
36	-1.400842	9.120766	283.720861	0.014285	23.6
37	-1.425528	10.120766	274.604091	0.014196	26.8
38	-1.426620	11.120714	266.055409	0.015496	21.4
39	-1.423684	12.120714	258.022508	0.011637	28.0
40	-1.418722	13.120714	250.460459	0.013343	21.5
41	-1.385642	12.379638	256.021039	0.011278	25.0
