1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.343350	0.000000	15.396948	0.022169	98.4
1	-0.341221	0.000000	15.396948	0.017822	13.9
2	-0.327111	0.000000	15.396948	0.015716	12.0
3	-0.326088	0.000000	15.396948	0.012038	11.7
4	-0.334058	0.000000	15.396948	0.011577	11.6
5	-0.336142	0.000000	15.396948	0.011941	14.4
6	-0.326888	0.000000	15.396948	0.007228	11.9
7	-0.339012	0.000000	15.396948	0.007284	11.7
8	-0.326521	0.000000	15.396948	0.007048	11.7
9	-0.320467	0.000000	15.396948	0.006372	14.3
10	-0.340250	0.000000	15.396948	0.007698	12.0
11	-0.328538	0.000000	15.396948	0.005471	11.7
12	-0.317088	0.000000	15.396948	0.005675	12.0
13	-0.338919	0.000000	15.396948	0.005922	11.5
14	-0.320602	0.000000	15.396948	0.004456	12.4
15	-0.333097	0.000000	15.396948	0.005134	12.3
16	-0.322507	0.000000	15.396948	0.006885	12.1
17	-0.324325	0.000000	15.396948	0.005545	12.3
18	-0.302560	0.000000	15.396948	0.004435	12.9
19	-0.335775	0.000000	15.396948	0.004702	11.8
20	-0.330972	0.000000	15.396948	0.004515	11.8
21	-0.326494	0.000000	15.396948	0.003731	12.1
22	-0.321168	0.000000	15.396948	0.004249	13.5
23	-0.331922	0.000000	15.396948	0.004568	12.1
24	-0.304507	0.000000	15.396948	0.004460	12.0
25	-0.322713	0.000000	15.396948	0.003387	11.7
26	-0.320349	0.000000	15.396948	0.005965	12.1
27	-0.317748	0.000000	15.396948	0.004050	12.4
28	-0.336249	0.000000	15.396948	0.004227	11.8
29	-0.337209	0.000000	15.396948	0.006125	11.5
30	-0.335481	0.066881	15.348067	0.003249	11.8
31	-0.332966	0.000000	15.396948	0.004575	13.3
32	-0.312981	0.000000	15.396948	0.005136	12.6
33	-0.317277	0.000000	15.396948	0.003575	12.1
34	-0.321014	0.000000	15.396948	0.004008	11.7
35	-0.330689	0.000000	15.396948	0.004105	12.3
36	-0.321109	0.000000	15.396948	0.003806	12.4
37	-0.339979	0.000000	15.396948	0.003704	11.7
38	-0.330439	0.000000	15.396948	0.004399	11.7
39	-0.323724	0.000000	15.396948	0.003153	12.0
40	-0.321781	0.000000	15.396948	0.002753	12.5
41	-0.333925	0.000000	15.396948	0.004452	11.7
42	-0.331469	0.000000	15.396948	0.003331	11.6
43	-0.341296	0.000000	15.396948	0.003349	11.8
44	-0.323424	0.539217	15.011497	0.003862	13.4
45	-0.339967	1.011860	14.689168	0.003096	12.0
46	-0.327484	1.016414	14.686129	0.006317	11.7
47	-0.327809	2.009043	14.052558	0.003828	11.8
48	-0.324414	2.650862	13.671210	0.003572	12.7
