1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.094811	0.000000	2.345475	0.035656	2829.4
1	-1.065872	0.000000	2.345475	0.071218	10.4
2	-1.085766	1.000000	2.238863	0.069902	10.3
3	-1.085724	2.000000	2.141521	0.050497	12.9
4	-1.088251	3.000000	2.052291	0.065879	17.9
5	-1.085034	3.991643	1.970858	0.039223	11.9
6	-1.088560	4.991643	1.895031	0.040391	9.8
7	-1.079230	5.066806	1.889567	0.052913	9.8
8	-1.088574	6.066476	1.819778	0.070657	10.8
9	-1.094582	7.066476	1.754940	0.070368	10.3
10	-1.082812	8.066476	1.694563	0.047091	10.1
11	-1.086019	9.066476	1.638203	0.048145	10.5
12	-1.086985	8.477111	1.670957	0.036029	10.3
13	-1.090400	9.477110	1.616130	0.035010	10.3
14	-1.093778	10.465374	1.565371	0.073360	9.8
15	-1.078105	11.465369	1.517154	0.066020	9.6
16	-1.099021	12.465369	1.471819	0.081322	19.3
17	-1.101644	13.465369	1.429115	0.101108	13.6
18	-1.091553	14.465369	1.388819	0.057287	10.7
19	-1.076109	15.465369	1.350733	0.085459	10.8
20	-1.083803	16.395280	1.317144	0.078344	10.5
21	-1.083746	17.395280	1.282839	0.047052	11.7
22	-1.077342	18.395280	1.250276	0.041163	11.2
23	-1.081484	19.395280	1.219325	0.032876	10.1
24	-1.099281	20.384135	1.190190	0.114573	10.7
25	-1.077580	21.384135	1.162109	0.075356	11.0
26	-1.096605	22.384135	1.135322	0.070542	10.3
27	-1.101295	21.793340	1.150996	0.053790	10.1
28	-1.085215	21.232664	1.166277	0.078576	10.5
29	-1.108097	22.232664	1.139300	0.052730	10.2
30	-1.064489	23.232664	1.113543	0.043024	9.5
31	-1.074774	24.227171	1.089057	0.086917	10.5
32	-1.107680	25.227171	1.065498	0.059306	11.0
33	-1.096880	26.227171	1.042937	0.073428	10.7
34	-1.090808	27.227170	1.021312	0.125345	10.0
35	-1.082040	28.227170	1.000565	0.103273	10.5
36	-1.089135	29.227170	0.980644	0.040371	10.4
37	-1.095839	30.227170	0.961501	0.063809	10.2
38	-1.085575	29.634650	0.972752	0.055525	10.1
39	-1.076009	30.634650	0.953913	0.066526	9.7
40	-1.102333	30.042402	0.964982	0.064968	9.5
41	-1.097732	31.042402	0.946439	0.056804	18.0
42	-1.093756	32.042150	0.928601	0.043481	13.9
43	-1.101317	33.042150	0.911418	0.042628	11.5
44	-1.087330	33.987147	0.895754	0.062810	11.9
45	-1.081222	34.987147	0.879755	0.047504	10.7
46	-1.078256	35.987095	0.864318	0.040491	10.2
47	-1.110119	36.987086	0.849413	0.024288	11.2
48	-1.081002	37.978562	0.835134	0.027759	10.2
