1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.125559	0.000000	1186.310284	0.008485	5753.6
1	-1.160711	0.000000	1186.310284	0.006900	8.3
2	-1.139102	1.000000	1132.387089	0.006990	7.9
3	-1.150727	2.000000	1083.152868	0.007750	8.1
4	-1.158067	1.200379	1122.166258	0.006493	7.8
5	-1.132435	0.400379	1164.115656	0.007012	8.4
6	-1.132628	0.000000	1186.310284	0.005947	10.1
7	-1.139968	1.000000	1132.387089	0.006864	8.0
8	-1.153810	2.000000	1083.152868	0.007701	8.0
9	-1.167997	3.000000	1038.021498	0.006653	7.9
10	-1.130298	4.000000	996.500638	0.006167	8.1
11	-1.109149	3.200000	1029.442808	0.007748	7.9
12	-1.105905	4.200000	988.591903	0.006001	10.2
13	-1.142612	3.400000	1021.004752	0.008234	8.9
14	-1.112619	2.600000	1055.615083	0.004609	8.2
15	-1.125657	1.800000	1092.654209	0.007472	7.9
16	-1.123176	1.000000	1132.387089	0.006381	8.1
17	-1.098735	2.000000	1083.152868	0.005968	7.9
18	-1.162834	3.000000	1038.021498	0.005358	11.6
19	-1.139055	2.200000	1073.815343	0.007080	8.0
20	-1.119058	3.200000	1029.442822	0.007181	8.2
21	-1.126443	4.200000	988.591916	0.006167	8.8
22	-1.140718	5.200000	950.859400	0.007374	8.3
23	-1.139590	6.200000	915.901333	0.006141	8.0
24	-1.147080	7.198687	883.463672	0.006287	10.2
25	-1.107612	8.198687	853.206707	0.006592	7.9
26	-1.144254	7.398687	877.241809	0.007390	8.3
27	-1.135274	8.398687	847.402320	0.007843	7.8
28	-1.118048	9.398687	819.526040	0.005849	8.2
29	-1.185175	10.398687	793.425394	0.008747	7.8
30	-1.116606	11.398687	768.935964	0.005809	10.2
31	-1.149739	10.598687	788.403505	0.006985	8.0
32	-1.136962	11.598687	764.218375	0.009261	7.8
33	-1.147167	12.598687	741.472892	0.007233	8.0
34	-1.160130	13.598687	720.042227	0.006517	8.2
35	-1.119098	14.598687	699.815576	0.005961	7.9
36	-1.119472	15.598687	680.694246	0.007211	10.0
37	-1.169674	16.598687	662.590044	0.006904	8.3
38	-1.101303	15.798687	676.994689	0.007163	7.9
39	-1.164563	14.998687	692.039564	0.006877	8.0
40	-1.123625	14.198687	707.768322	0.006142	8.8
41	-1.101741	13.398687	724.228679	0.008445	10.9
42	-1.143187	14.398687	703.769483	0.006843	9.6
43	-1.120582	15.398687	684.434459	0.008085	8.1
44	-1.137689	16.398687	666.133430	0.007165	7.8
45	-1.160546	15.598687	680.694246	0.007169	8.0
46	-1.141944	16.598687	662.590044	0.007021	7.9
47	-1.102352	17.598687	645.423915	0.006710	8.5
48	-1.149176	16.798687	659.084154	0.007071	10.4
49	-1.143400	15.998687	673.335128	0.008106	8.8
50	-1.148430	16.998687	655.615171	0.005664	8.0
51	-1.139334	16.198711	669.714487	0.006208	7.9
52	-1.140035	17.198711	652.182111	0.006481	8.1
53	-1.133434	18.198711	635.544265	0.006638	8.1
54	-1.182571	19.198711	619.734200	0.006890	10.2
55	-1.161859	18.398711	632.318047	0.006800	7.8
56	-1.131609	17.598711	645.423522	0.006607	9.5
57	-1.172166	16.798711	659.083745	0.007502	8.8
58	-1.108129	17.798711	642.096486	0.006542	9.1
59	-1.145726	18.798711	625.962886	0.006047	9.7
60	-1.173040	19.798711	610.620173	0.006992	8.2
61	-1.123346	20.798711	596.011585	0.007094	7.9
62	-1.172670	21.798711	582.085661	0.006241	8.2
63	-1.137183	22.798711	568.795643	0.007288	7.9
64	-1.162328	21.998711	579.378205	0.008030	8.3
65	-1.115026	22.998711	566.210132	0.005159	10.2
66	-1.126061	22.198711	576.695818	0.004564	7.9
67	-1.149506	21.398711	587.577202	0.007251	8.2
68	-1.137887	22.398711	574.038155	0.008310	7.8
69	-1.147847	23.398711	561.108992	0.007945	7.9
70	-1.138818	24.398711	548.749412	0.007056	8.2
71	-1.168376	23.598711	558.592736	0.007842	7.9
72	-1.170789	24.598711	546.342549	0.005684	10.4
73	-1.167818	25.598711	534.618135	0.006938	8.0
74	-1.146970	24.798712	543.956695	0.006773	7.9
75	-1.150834	25.798712	532.333369	0.005124	8.1
76	-1.118524	24.998712	541.591600	0.007141	7.9
77	-1.160865	24.198712	551.177565	0.007400	8.2
78	-1.133632	23.398712	561.108980	0.008526	10.0
79	-1.129041	22.598712	571.404862	0.006110	8.4
80	-1.131599	23.598712	558.592724	0.006357	7.8
81	-1.163417	24.598712	546.342537	0.005770	9.4
82	-1.142009	25.598712	534.618124	0.008154	8.8
83	-1.138139	24.798712	543.956695	0.007092	9.7
84	-1.138929	23.998712	553.627313	0.006394	8.9
85	-1.161372	23.198712	563.648009	0.006807	8.3
86	-1.130386	22.398712	574.038142	0.007108	8.0
87	-1.161627	21.598712	584.818527	0.008687	8.2
88	-1.141761	20.798712	596.011571	0.006790	8.0
89	-1.121739	21.798712	582.085648	0.007243	8.0
90	-1.166997	20.998712	593.173334	0.007988	10.1
91	-1.087191	20.198712	604.691623	0.005362	8.4
92	-1.162305	21.198712	590.362000	0.006926	8.1
93	-1.158249	20.398714	601.770292	0.008492	8.0
94	-1.129585	21.301999	588.920541	0.007708	8.0
95	-1.154320	22.301999	575.320232	0.006653	9.4
96	-1.116936	21.501999	586.149280	0.007756	10.4
97	-1.193010	22.501999	572.675203	0.008651	7.8
98	-1.151537	23.501999	559.806676	0.008167	8.2
99	-1.171359	22.701999	570.054384	0.008450	8.1
100	-1.125939	21.901999	580.684274	0.006447	9.4
101	-1.127409	21.101999	591.718130	0.005589	8.9
102	-1.151778	22.101999	577.989808	0.007627	9.2
103	-1.171035	21.301999	588.920541	0.005664	7.9
104	-1.173663	20.503985	600.243952	0.007651	8.1
105	-1.137597	21.503985	586.121889	0.004715	7.9
106	-1.134512	22.503985	572.649057	0.006592	8.2
107	-1.149762	21.703985	583.376844	0.007996	8.0
108	-1.160663	20.903985	594.514244	0.007972	10.3
109	-1.146969	21.903985	580.657391	0.006918	7.9
110	-1.149924	22.903985	567.431771	0.007645	8.1
111	-1.135926	22.103985	577.963174	0.005738	7.8
112	-1.155602	23.103985	564.858617	0.006289	8.1
113	-1.132648	24.103985	552.335142	0.006847	8.1
114	-1.165217	25.103985	540.354939	0.007923	11.2
115	-1.133138	24.303985	549.896791	0.006096	8.1
116	-1.143580	23.503985	559.781691	0.006656	7.8
117	-1.141992	24.503985	547.479874	0.008089	8.0
118	-1.168154	25.503985	535.707122	0.006838	7.9
119	-1.164987	26.503985	524.430024	0.007264	8.0
120	-1.118695	25.703985	533.413069	0.006584	15.2
121	-1.144290	26.703985	522.231339	0.006525	11.4
122	-1.134160	27.703985	511.508781	0.007420	8.2
123	-1.145064	28.703985	501.217679	0.006128	8.2
124	-1.149720	29.703985	491.332505	0.007428	8.4
125	-1.169106	30.703985	481.829708	0.006704	10.0
126	-1.159166	29.903985	489.402077	0.007377	8.6
127	-1.168907	30.903985	479.973088	0.006276	8.0
128	-1.143242	31.903985	470.900557	0.006879	8.0
129	-1.138682	31.103985	478.130722	0.006690	7.8
130	-1.153945	30.303985	485.586373	0.005641	8.5
131	-1.149771	29.503985	493.278223	0.007140	10.1
132	-1.132670	28.703985	501.217679	0.006275	8.1
133	-1.170969	27.903985	509.416891	0.006084	7.9
134	-1.212121	27.103985	517.888819	0.007757	8.0
135	-1.163995	28.103985	507.342041	0.007395	7.8
136	-1.168163	27.303985	515.744529	0.007109	8.4
137	-1.183780	28.303985	505.284025	0.009768	10.0
138	-1.155652	29.303985	495.239413	0.005974	8.6
139	-1.149821	30.303985	485.586373	0.006572	7.9
140	-1.159773	31.303985	476.302446	0.006396	8.3
141	-1.167594	32.303985	467.366858	0.006818	7.8
142	-1.141130	31.503985	474.488098	0.005787	8.2
143	-1.159864	32.503985	465.619822	0.007808	9.8
144	-1.167601	31.703985	472.687520	0.007528	8.0
145	-1.182615	32.703985	463.885799	0.008548	8.0
146	-1.151647	33.703985	455.405872	0.006349	7.9
147	-1.164003	34.703985	447.230409	0.007158	8.3
148	-1.156937	35.703985	439.343301	0.005995	7.9
149	-1.183499	36.703985	431.729559	0.008137	9.9
150	-1.169257	37.703985	424.375210	0.006695	8.4
151	-1.139376	38.703985	417.267222	0.006954	8.1
152	-1.165389	39.703985	410.393419	0.006050	7.9
153	-1.165513	40.703985	403.742416	0.006166	8.1
154	-1.161912	39.903985	409.045746	0.007533	7.9
155	-1.147854	39.103985	414.490253	0.005644	10.3
156	-1.153144	40.103985	407.706895	0.005499	8.1
157	-1.156928	39.303985	413.115584	0.006849	8.1
158	-1.140552	38.503985	418.669707	0.006285	7.9
159	-1.164522	39.503985	411.750003	0.006939	8.1
160	-1.154474	38.703985	417.267222	0.006141	8.0
161	-1.160540	38.712469	417.207936	0.007294	10.5
162	-1.147104	39.712469	410.336070	0.008808	8.3
163	-1.148590	40.712469	403.686910	0.006635	8.9
164	-1.185739	41.712469	397.249803	0.007079	7.9
165	-1.152068	42.712469	391.014763	0.008428	8.2
166	-1.188766	43.712469	384.972422	0.008904	8.0
167	-1.159554	44.712469	379.113984	0.007438	9.4
168	-1.175366	45.712469	373.431179	0.006825	8.6
169	-1.173949	44.912469	377.963628	0.005949	8.0
170	-1.137897	44.112469	382.607453	0.005069	7.9
171	-1.181753	45.080185	377.004329	0.005741	9.4
172	-1.129442	44.280185	381.624467	0.005989	8.1
173	-1.186092	45.280185	375.866721	0.006433	10.3
174	-1.166486	46.280140	370.280380	0.006308	8.1
175	-1.166121	45.480140	374.736211	0.006852	7.8
176	-1.173874	46.480140	369.182930	0.007345	8.0
177	-1.169903	47.480140	363.791835	0.007464	7.9
178	-1.126191	46.680140	368.091966	0.005856	8.4
179	-1.160292	45.880140	372.494971	0.009081	10.6
180	-1.144201	46.880140	367.007431	0.007106	8.3
181	-1.175385	47.880140	361.679227	0.008623	7.9
182	-1.164611	48.880140	356.503519	0.007260	8.3
183	-1.173354	48.080140	360.632098	0.007473	7.9
184	-1.196875	49.080140	355.486102	0.007459	8.4
185	-1.168866	50.080140	350.484901	0.007421	10.1
186	-1.155220	51.080140	345.622467	0.006921	8.2
187	-1.186404	52.080140	340.893105	0.006802	7.9
188	-1.180320	53.080140	336.291425	0.007294	8.2
189	-1.173847	54.080140	331.812325	0.006739	7.9
190	-1.198405	53.280140	335.385957	0.008570	8.5
191	-1.139980	52.480140	339.037403	0.007092	10.1
192	-1.150928	53.468046	334.539674	0.007242	8.3
193	-1.157743	52.668046	338.172616	0.008116	8.0
194	-1.168471	53.668046	333.643602	0.006021	8.3
195	-1.173903	54.668046	329.234296	0.007161	7.9
196	-1.167146	53.868046	332.752318	0.007224	8.3
197	-1.174643	54.868046	328.366383	0.007075	10.2
198	-1.155559	55.868046	324.094564	0.006327	7.9
199	-1.177935	55.068046	327.503034	0.010089	8.0
200	-1.138322	56.068046	323.253503	0.007814	7.9
201	-1.163505	57.068046	319.112840	0.008167	7.9
202	-1.139736	58.068046	315.076913	0.008033	10.0
