1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	112798.847315	0.000000	0.000019	5192.828445	2330.7
1	113020.791669	0.000000	0.000019	3630.821657	7.0
2	112637.209542	0.253609	0.000019	4159.731038	6.3
3	113440.331112	1.242650	0.000018	3594.070670	5.6
4	104379.041589	2.238353	0.000017	3633.963058	5.6
5	109113.279210	2.004403	0.000017	4122.694681	5.5
6	111310.400400	3.004077	0.000017	3026.584931	5.5
7	113086.424203	3.015022	0.000017	2182.753050	5.5
8	109524.619294	2.908533	0.000017	1877.056462	5.4
9	108763.625204	2.776516	0.000017	2551.844331	5.6
10	109117.394794	2.652808	0.000017	3181.409714	7.0
11	109584.712011	3.406360	0.000016	2753.990203	5.6
12	106994.594676	4.286498	0.000016	1723.561789	5.6
13	111243.061094	4.232949	0.000016	2018.564022	5.5
14	113302.183077	4.195329	0.000016	1856.521949	5.7
15	113736.574667	4.425647	0.000016	3325.540510	5.7
16	112563.222249	4.235148	0.000016	2317.226364	5.6
17	109748.403432	4.539756	0.000016	3536.895047	5.4
18	111987.524733	4.330368	0.000016	3681.426609	5.4
19	110830.958302	5.330191	0.000015	2795.851916	5.6
20	107241.936791	5.885363	0.000015	2728.560070	5.3
21	113344.686428	5.945173	0.000015	3105.374399	7.6
22	111001.081502	6.817868	0.000014	3061.118544	13.4
23	105517.557485	7.635414	0.000014	3052.333159	6.8
24	111950.254781	8.328124	0.000014	2733.596897	5.9
25	108825.862825	9.313255	0.000013	3419.103132	7.3
26	104265.939364	9.329207	0.000013	2949.994011	6.2
27	109682.350182	9.566759	0.000013	2432.714803	6.2
28	116529.816461	9.651445	0.000013	3060.688091	6.3
29	106893.270292	10.050042	0.000013	3161.545170	5.7
30	107937.155325	11.022705	0.000012	2752.551778	6.4
31	122982.047434	10.786652	0.000013	4306.971283	5.6
32	112807.112198	11.786229	0.000012	2451.256393	6.4
33	105846.886104	11.900055	0.000012	1741.065021	6.0
34	107142.449757	11.840394	0.000012	3345.467658	5.7
35	109499.468611	11.830105	0.000012	3116.237737	6.2
36	110449.212260	12.817502	0.000012	1839.942392	5.8
37	106411.181488	13.082714	0.000012	2114.548786	5.5
38	110932.815513	13.117262	0.000012	1604.093612	6.2
39	112440.732883	12.924813	0.000012	3120.415257	5.5
40	111682.447083	12.895621	0.000012	2187.672387	5.5
41	104126.002984	13.615189	0.000011	3146.463689	5.8
42	104330.215468	13.521508	0.000012	3153.076353	5.7
43	112354.045736	14.490902	0.000011	4274.917941	5.5
44	105345.674257	15.483363	0.000011	3144.445918	5.6
45	105290.457717	16.482930	0.000011	3150.129667	5.5
46	112248.672255	17.395911	0.000010	2045.121032	5.7
47	113494.632596	18.288865	0.000010	2855.814603	5.4
48	106897.490048	18.054292	0.000010	3933.738408	8.2
49	106088.772106	19.011761	0.000010	3219.063625	5.8
50	114135.154133	19.980045	0.000010	2204.824085	5.5
51	110384.057899	19.766088	0.000010	4399.338784	5.7
52	111748.642049	20.417812	0.000010	3987.358297	5.6
53	108887.037369	21.417696	0.000009	2689.560973	5.9
54	107395.283651	21.228923	0.000009	1807.853909	5.6
55	104471.016836	21.014593	0.000009	2988.624007	6.6
56	112354.538104	21.501597	0.000009	3072.502565	5.6
57	109923.486129	21.298767	0.000009	2228.806924	6.1
58	112747.364360	21.081009	0.000009	2521.099577	5.9
59	110204.775107	21.379454	0.000009	3337.890565	6.7
60	110851.268034	21.164277	0.000009	3649.721692	5.6
61	110858.565074	22.160263	0.000009	2401.559162	6.5
62	112241.075852	22.364519	0.000009	3243.510219	5.6
63	114122.471241	22.658372	0.000009	1850.034232	5.7
64	107886.609569	22.782407	0.000009	1444.073656	5.4
65	106755.212016	22.637764	0.000009	2402.029724	5.5
66	107347.098214	22.913742	0.000009	1419.242028	5.5
67	113610.227874	22.692835	0.000009	3759.659998	6.6
68	109092.379892	22.560077	0.000009	1351.306905	5.6
69	112631.377068	22.760791	0.000009	2867.648604	5.6
70	112816.235808	23.058348	0.000009	3583.642855	6.4
71	112674.358026	24.016481	0.000009	2806.495397	5.6
72	107236.536732	24.741053	0.000009	3696.427964	5.5
73	110193.375875	24.510656	0.000009	1711.299088	5.5
74	112341.460279	24.401552	0.000009	3322.139355	5.4
75	113770.203987	24.181467	0.000009	2972.199986	5.6
76	112303.862443	25.176944	0.000009	2168.791272	5.4
77	106087.133952	25.550543	0.000009	3593.692166	5.9
78	104639.971616	26.260693	0.000008	2940.320054	8.4
79	107073.946549	27.258606	0.000008	3256.399763	5.9
80	108503.867507	27.816255	0.000008	2451.449177	6.3
81	107693.779507	28.250435	0.000008	3140.994540	6.2
82	102666.045263	29.081621	0.000008	2669.187928	6.5
83	108020.326642	30.012315	0.000008	3800.411074	5.5
84	116319.129305	29.792647	0.000008	2020.608329	7.1
85	113021.117561	29.986671	0.000008	2496.557750	6.2
86	106912.780178	30.051240	0.000008	2684.826362	5.6
87	106358.080833	30.233419	0.000008	2688.838319	5.6
88	103279.411761	30.377731	0.000008	1453.170579	5.4
89	109501.713166	30.169588	0.000008	1621.346935	5.3
90	107877.465575	30.286499	0.000008	3030.712235	6.4
91	104369.944441	30.587627	0.000008	3261.386700	6.4
92	115028.007737	30.351283	0.000008	2523.215455	5.5
93	103853.217801	30.399914	0.000008	3373.738418	5.7
94	107257.076912	30.667262	0.000008	3656.408876	5.5
95	108774.976722	30.838886	0.000008	2232.018595	5.7
96	110364.621990	31.273117	0.000008	3763.401402	6.1
97	115239.938968	31.318272	0.000008	1990.789574	6.4
98	112627.482411	31.203300	0.000008	4413.429218	5.5
99	112072.094674	31.205283	0.000008	2612.023732	6.0
100	105061.450974	32.019098	0.000007	2680.199513	5.5
101	109259.091464	31.803446	0.000008	2749.613846	6.0
102	108745.483803	31.574601	0.000008	3433.799927	6.7
