1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.747625	0.000000	515.105098	0.005772	305.2
1	-1.775586	0.000000	515.105098	0.005155	13.0
2	-1.782948	0.000000	515.105098	0.004660	13.7
3	-1.748770	0.000000	515.105098	0.004703	12.8
4	-1.795559	0.000000	515.105098	0.004078	12.9
5	-1.774340	0.000000	515.105098	0.004272	22.2
6	-1.783485	0.000000	515.105098	0.004115	14.1
7	-1.843378	0.000000	515.105098	0.003398	12.8
8	-1.795205	0.000000	515.105098	0.003686	16.1
9	-1.778856	0.000000	515.105098	0.003536	15.8
10	-1.787742	0.000000	515.105098	0.003725	11.7
11	-1.816989	0.000000	515.105098	0.003242	15.4
12	-1.847562	0.000000	515.105098	0.003272	15.0
13	-1.836162	0.000000	515.105098	0.003173	17.3
14	-1.841539	0.000000	515.105098	0.003045	10.4
15	-1.817860	0.000000	515.105098	0.003261	17.0
16	-1.820693	0.000000	515.105098	0.005047	11.5
17	-1.841804	0.999999	491.691247	0.007133	10.5
18	-1.813730	1.999999	470.313366	0.006279	15.6
19	-1.820977	2.999999	450.716975	0.003379	11.5
20	-1.841498	3.999999	432.688296	0.003209	15.6
21	-1.846932	4.877610	418.014152	0.004662	16.4
22	-1.845670	5.877610	402.461647	0.005206	12.4
23	-1.822013	6.877610	388.024913	0.004190	15.5
24	-1.841216	7.877610	374.588035	0.003583	16.3
25	-1.844190	8.877610	362.050619	0.002743	13.3
26	-1.819495	9.877608	350.325296	0.003053	9.2
27	-1.832138	9.530618	354.306844	0.003452	11.9
28	-1.802169	10.530587	343.070273	0.003011	9.0
29	-1.864135	11.498697	332.850488	0.002796	8.6
30	-1.814990	12.344255	324.409916	0.003340	7.9
31	-1.816302	12.115272	326.653127	0.002845	7.6
32	-1.863009	12.746563	320.542486	0.002854	7.3
33	-1.839051	12.398719	323.880893	0.002865	10.5
34	-1.809901	12.049174	327.306431	0.002855	7.5
35	-1.853555	12.993933	318.209935	0.003202	7.3
36	-1.864154	13.371522	314.714231	0.002680	7.8
37	-1.816799	14.360218	305.914603	0.003257	7.1
38	-1.836575	14.010278	308.972328	0.002712	8.1
39	-1.822548	15.010278	300.392214	0.004717	7.2
40	-1.848281	16.010278	292.275760	0.004494	10.2
41	-1.847302	17.010278	284.586372	0.003094	7.3
42	-1.858095	16.660232	287.231559	0.002516	7.9
43	-1.851867	16.934382	285.155744	0.003797	7.2
44	-1.838802	16.585555	287.802241	0.003842	8.3
45	-1.803807	17.585555	280.343434	0.002132	7.2
46	-1.875179	17.235603	282.909283	0.003459	10.1
47	-1.807164	17.051205	284.280275	0.003738	7.7
48	-1.831790	18.051205	277.000595	0.003958	8.6
49	-1.825468	19.051205	270.084434	0.003429	7.8
50	-1.846835	20.051205	263.505226	0.003034	9.5
51	-1.849786	21.050477	257.243388	0.002715	7.0
52	-1.830345	21.780979	252.850855	0.002641	11.5
53	-1.835931	21.431589	254.932875	0.003999	11.0
54	-1.799296	22.429827	249.073223	0.003085	8.4
55	-1.839013	23.429827	243.467231	0.002942	14.0
56	-1.839430	23.079828	245.400393	0.002218	16.6
57	-1.821484	23.105425	245.257972	0.002690	11.2
58	-1.833770	22.860486	246.627616	0.002688	14.0
59	-1.857920	22.543106	248.425251	0.002386	9.8
60	-1.825460	22.635560	247.898896	0.003621	16.3
61	-1.837281	22.290021	249.877614	0.003869	13.2
62	-1.837087	23.290021	244.235765	0.002821	10.2
63	-1.838609	22.940048	246.181049	0.002829	14.4
64	-1.865417	23.886890	240.988115	0.002619	9.0
65	-1.865213	23.557664	242.768721	0.003336	14.7
