1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.381031	0.000000	1108.983762	0.008766	6306.7
1	-1.326263	0.000000	1108.983762	0.007675	12.9
2	-1.338757	1.000000	1058.575409	0.006420	13.7
3	-1.365974	2.000000	1012.550392	0.007839	14.8
4	-1.324908	2.999991	970.361160	0.007807	9.0
5	-1.320387	3.999991	931.546700	0.007218	14.3
6	-1.347803	4.999991	895.717968	0.008998	10.5
7	-1.349816	5.999984	862.543453	0.007901	13.6
8	-1.373234	5.067761	893.389327	0.007789	15.3
9	-1.353218	6.067761	860.383666	0.006748	14.3
10	-1.368495	5.135545	891.072247	0.009904	13.3
11	-1.336182	4.203322	924.031316	0.007975	14.4
12	-1.333162	5.203322	888.767417	0.005830	10.8
13	-1.377713	4.295627	920.659488	0.005901	12.3
14	-1.374655	5.295623	885.647721	0.007726	13.0
15	-1.366473	6.292878	853.287049	0.008272	14.1
16	-1.350140	5.423650	881.356641	0.009548	14.0
17	-1.319890	6.423650	849.218080	0.007315	15.0
18	-1.358555	7.008001	831.500214	0.008379	15.3
19	-1.352173	6.075778	860.128887	0.007443	11.8
20	-1.326612	5.143555	890.799235	0.006978	13.1
21	-1.371141	4.215514	923.584547	0.007545	14.3
22	-1.374127	3.283296	959.040270	0.006618	17.0
23	-1.406191	4.282128	921.151067	0.008644	16.9
24	-1.344990	3.349920	956.416252	0.007688	15.5
25	-1.345828	4.349920	918.687681	0.007684	14.6
26	-1.334477	3.417805	953.757269	0.007180	18.5
27	-1.361794	2.555966	988.652260	0.006172	15.6
28	-1.344864	3.555154	948.422455	0.007402	10.2
29	-1.348868	2.622931	985.849676	0.009249	14.3
30	-1.351610	3.622931	945.811808	0.008105	19.9
31	-1.328168	4.622931	908.899098	0.008482	16.9
32	-1.364919	3.693329	943.115413	0.009130	15.3
33	-1.326688	2.828584	977.341292	0.006799	12.7
34	-1.344062	3.828584	937.977738	0.009889	13.7
35	-1.351787	4.828580	901.662396	0.009841	13.4
36	-1.386053	3.896358	935.424347	0.006992	14.8
37	-1.353167	4.896017	899.314330	0.007874	8.8
38	-1.334582	5.896017	865.877619	0.007300	14.8
39	-1.349228	4.963809	896.966206	0.006568	13.7
40	-1.327592	5.961428	863.776911	0.010226	12.6
41	-1.349741	6.961428	832.885180	0.006812	10.1
42	-1.346008	7.961269	804.131177	0.009331	13.8
43	-1.369050	8.956992	777.403122	0.009274	13.2
44	-1.329020	9.956992	752.290764	0.008111	12.4
45	-1.361288	9.024769	775.648238	0.008925	9.4
46	-1.333694	10.024769	750.647302	0.009951	8.5
47	-1.362260	9.092546	773.901256	0.008380	10.8
48	-1.380249	10.092546	749.011006	0.008276	8.7
49	-1.368097	11.092546	725.671910	0.007338	12.6
50	-1.389170	11.985788	706.021006	0.008455	13.0
51	-1.344641	12.985788	685.246998	0.007319	15.4
52	-1.369451	13.985788	665.660559	0.006320	12.8
53	-1.354343	14.985788	647.162686	0.009705	14.7
54	-1.323243	14.053565	664.373487	0.008111	8.4
55	-1.330907	15.053565	645.946086	0.006839	9.8
56	-1.375678	16.053565	628.513321	0.006231	11.1
57	-1.380269	15.121342	644.734053	0.009503	13.1
58	-1.374240	14.387293	658.107953	0.007427	13.1
59	-1.359800	13.455080	675.913645	0.009820	13.1
60	-1.355540	14.455080	656.849703	0.007923	13.0
61	-1.361446	15.455080	638.831646	0.007814	13.0
62	-1.374107	14.522857	655.596445	0.007687	14.5
63	-1.338594	15.522857	637.646139	0.005598	10.3
64	-1.382400	15.157783	644.084269	0.007854	13.5
65	-1.357875	14.225567	661.129426	0.006058	13.7
66	-1.367081	15.225287	642.884044	0.006723	14.5
67	-1.356062	14.294180	659.844167	0.007056	10.1
68	-1.333540	15.294180	641.663727	0.008749	12.6
69	-1.355086	16.289656	624.534025	0.007142	9.9
70	-1.371552	17.289656	608.223249	0.007572	13.0
71	-1.370778	18.289641	592.742976	0.006318	14.6
72	-1.394130	19.289641	578.030932	0.009685	15.3
73	-1.358147	20.289641	564.031517	0.008204	10.8
74	-1.353243	21.289641	550.694173	0.007694	10.3
75	-1.368995	20.357418	563.107176	0.008519	8.5
76	-1.357412	21.357417	549.813009	0.006686	16.5
77	-1.351542	22.357417	537.132064	0.009069	12.9
78	-1.360526	23.357417	525.022882	0.008272	13.3
79	-1.358408	24.357417	513.447644	0.006565	10.5
80	-1.365980	25.357417	502.371797	0.008522	12.9
81	-1.384206	26.357372	491.764177	0.007953	12.6
82	-1.366658	25.425149	501.638866	0.007041	13.3
83	-1.361140	26.425148	491.061390	0.006081	10.5
84	-1.386843	27.425148	480.920763	0.009585	12.6
85	-1.379708	27.634981	478.845853	0.007076	13.4
86	-1.360156	26.702758	488.203617	0.008121	13.2
87	-1.347997	27.702758	478.179469	0.008808	11.6
88	-1.347983	28.702758	468.558686	0.008373	12.0
89	-1.384312	29.702758	459.317400	0.007739	13.5
90	-1.368747	30.702758	450.433593	0.007598	13.5
91	-1.377731	31.702758	441.886913	0.007423	11.9
92	-1.347432	32.677437	433.863094	0.008308	14.7
93	-1.372571	33.677423	425.928245	0.007969	13.7
94	-1.356480	34.677423	418.278318	0.008428	13.5
95	-1.373941	35.677423	410.898337	0.009087	18.4
96	-1.356565	36.675160	403.790108	0.008841	15.4
97	-1.373334	37.675160	396.908319	0.006211	12.9
98	-1.346011	38.675160	390.257171	0.007458	22.3
99	-1.356581	39.669429	383.861519	0.008139	16.5
100	-1.335327	40.669429	377.637016	0.008960	14.0
101	-1.390863	39.737206	383.433165	0.009992	17.2
102	-1.365013	40.737206	377.222434	0.006620	19.4
103	-1.375256	41.737206	371.209696	0.007582	16.5
104	-1.369145	40.804995	376.808685	0.007310	15.5
105	-1.360699	41.804995	370.809024	0.007076	15.0
106	-1.376413	42.804995	364.997426	0.007614	13.4
107	-1.348983	43.402212	361.612719	0.007393	15.0
108	-1.372178	44.402212	356.083660	0.008673	20.4
109	-1.369884	44.178142	357.307807	0.007873	12.6
110	-1.364284	45.064917	352.511741	0.007018	13.3
111	-1.372518	44.132856	357.556241	0.008141	11.8
112	-1.333424	45.132856	352.149606	0.007788	14.8
113	-1.335694	46.132853	346.904054	0.007212	10.8
114	-1.333484	45.200630	351.789082	0.007226	9.6
115	-1.379910	44.268528	356.812994	0.007661	12.6
116	-1.394487	43.336305	361.983158	0.010041	17.7
117	-1.382952	42.404082	367.305355	0.009074	14.2
118	-1.391374	41.471859	372.786391	0.009907	10.4
119	-1.352250	42.471859	366.913136	0.006516	12.3
120	-1.372166	43.471838	361.222198	0.009099	14.6
121	-1.333199	42.539639	366.521738	0.007323	13.9
122	-1.357607	43.539639	360.842720	0.006859	10.7
123	-1.393687	42.607416	366.131190	0.008552	12.7
