1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
97	-0.841174	418.794419	0.015833	7.7
98	-0.621824	417.530451	0.007228	10.3
99	-0.542550	416.276604	0.004164	7.9
100	-0.835965	415.032748	0.009508	7.8
101	-0.739351	413.798754	0.010484	7.7
102	-0.738989	412.574495	0.005983	7.9
103	-0.988779	411.359849	0.010599	10.7
104	-0.189172	410.154691	0.004768	7.7
105	-0.301027	408.958904	0.003889	8.5
106	-0.431152	407.772368	0.006451	7.8
107	-0.020928	406.594968	0.003050	8.6
108	-0.782587	405.426590	0.007750	9.4
109	-0.649890	404.267122	0.013264	8.6
110	-0.558438	403.116456	0.003130	10.5
111	-0.756897	401.974481	0.006034	7.9
112	-0.729043	400.841093	0.006704	9.1
113	-0.768311	399.716187	0.009607	9.0
114	-0.778822	398.599660	0.013123	8.3
115	-0.790157	397.491411	0.011503	7.8
116	-1.016075	396.391342	0.018561	9.0
117	-0.754921	395.299353	0.006735	9.7
118	-0.031598	394.215350	0.002310	7.8
119	-0.535560	393.139238	0.006995	8.5
120	-0.059801	392.070924	0.005783	8.4
121	-1.103236	391.010316	0.012931	8.5
122	-0.546483	389.957325	0.008995	10.3
123	-0.410133	388.911862	0.006369	8.7
124	-0.246771	387.873839	0.005232	7.6
125	-0.126662	386.843173	0.002729	8.5
126	-0.855729	385.819777	0.007951	10.3
127	-0.542897	384.803569	0.006961	7.7
128	-0.787851	383.794468	0.009287	8.7
129	-0.014119	382.792393	0.001025	8.4
130	-0.820722	381.797264	0.014783	8.5
131	-0.597272	380.809005	0.006144	10.1
132	-0.830603	379.827537	0.014272	9.4
133	-0.811201	378.852786	0.007652	7.7
134	-0.725330	377.884678	0.006871	7.8
135	-0.322358	376.923138	0.005541	7.7
136	-0.855116	375.968095	0.010452	10.6
137	-0.122211	375.019479	0.003217	11.6
138	-0.194931	374.077218	0.008107	8.2
139	-0.794771	373.141244	0.007273	8.2
140	-0.643884	372.211489	0.006205	9.0
141	-0.056086	371.287887	0.001730	8.3
142	-0.505564	370.370370	0.006755	8.9
143	-0.722763	369.458876	0.007656	10.2
144	-0.634263	368.553338	0.006525	8.2
145	-0.782539	367.653696	0.014327	11.7
146	-0.901753	366.759885	0.007174	7.8
147	-0.797207	365.871846	0.011423	8.3
148	-0.796834	364.989518	0.009818	7.6
149	-0.824776	364.112841	0.011581	11.3
150	-1.343650	363.241757	0.021802	9.3
151	-0.896669	362.376208	0.017477	7.7
152	-0.860656	361.516137	0.003975	8.5
153	-0.235271	360.661488	0.007510	7.5
154	-0.592674	359.812206	0.010947	10.1
155	-0.604838	358.968236	0.006516	7.7
156	-0.024879	358.129524	0.003209	9.1
157	-0.408336	357.296018	0.005844	7.7
158	-1.420428	356.467665	0.025939	10.9
159	-0.492544	355.644414	0.004625	9.1
160	-0.059968	354.826213	0.001436	7.8
161	-0.530418	354.013012	0.010845	8.6
162	-0.270423	353.204763	0.005962	7.5
163	-0.705289	352.401415	0.006094	9.9
164	-1.090008	351.602922	0.018414	7.5
165	-1.023360	350.809235	0.005793	8.7
166	-0.539213	350.020308	0.009190	8.7
167	-0.672443	349.236095	0.007437	9.5
168	-0.784106	348.456550	0.005619	10.4
169	-0.727030	347.681627	0.008474	7.9
170	-0.763586	346.911283	0.009605	8.7
171	-0.036565	346.145474	0.003039	7.8
172	-1.239031	345.384157	0.023700	11.2
173	-0.810821	344.627288	0.006416	8.4
174	-0.551140	343.874826	0.007067	7.7
175	-0.883460	343.126729	0.006527	8.6
176	-0.736687	342.382957	0.007992	8.7
177	-1.024672	341.643469	0.018699	10.5
178	-0.484425	340.908224	0.006759	8.2
179	-0.296769	340.177184	0.004973	8.6
180	-0.430933	339.450309	0.005743	7.7
181	-0.901709	338.727561	0.027947	11.1
182	-0.694282	338.008902	0.003029	8.7
183	-0.822289	337.294295	0.007381	8.4
184	-0.018303	336.583703	0.000809	8.8
185	-0.328432	335.877089	0.004731	7.8
186	-0.700731	335.174416	0.008132	11.2
187	-0.343651	334.475651	0.011664	8.5
188	-0.706719	333.780756	0.007241	7.9
189	-0.708384	333.089698	0.010889	9.2
190	-0.777567	332.402443	0.012005	9.5
191	-0.640096	331.718955	0.004477	8.6
192	-0.147127	331.039203	0.005478	8.0
193	-0.266246	330.363153	0.003681	7.8
194	-1.343666	329.690771	0.024364	7.9
195	-0.696236	329.022027	0.015547	12.5
196	-0.115576	328.356888	0.001425	11.8
197	-0.204959	327.695322	0.004326	8.6
198	-0.788373	327.037299	0.008089	7.8
199	-0.790926	326.382787	0.019045	9.6
200	-0.437945	325.731758	0.008712	7.7
201	-0.652256	325.084179	0.021396	8.5
202	-0.999979	324.440023	0.010839	8.1
203	-0.658349	323.799258	0.005843	8.3
204	-0.914734	323.161858	0.004851	9.6
205	-0.029867	322.527792	0.004178	7.8
206	-0.581119	321.897034	0.005568	7.8
207	-0.804956	321.269554	0.004777	7.8
208	-0.727971	320.645325	0.009024	7.8
209	-0.509925	320.024320	0.006322	10.4
210	-0.651028	319.406512	0.009255	8.6
211	-0.298682	318.791875	0.005901	7.6
212	-0.822189	318.180381	0.005815	8.5
213	-0.439077	317.572005	0.010359	7.8
214	-0.611013	316.966721	0.006223	9.8
215	-1.135387	316.364504	0.022876	8.4
216	-0.947759	315.765329	0.019478	8.5
217	-0.968258	315.169170	0.024198	7.7
218	-0.612890	314.576003	0.009013	7.7
219	-0.606516	313.985804	0.009527	10.3
220	-0.014384	313.398548	0.001442	8.5
221	-0.929703	312.814213	0.019667	8.5
222	-0.680883	312.232773	0.004108	7.9
223	-0.887490	311.654207	0.006033	9.8
224	-0.713419	311.078491	0.007434	10.0
225	-0.867729	310.505602	0.016117	8.0
226	-1.001302	309.935518	0.012188	7.8
227	-0.107127	309.368217	0.002684	8.1
228	-0.791519	308.803676	0.005938	10.6
229	-1.107147	308.241874	0.010821	8.5
230	-0.243432	307.682789	0.006200	8.3
231	-0.404216	307.126400	0.004938	7.6
232	-0.939292	306.572687	0.007136	8.4
233	-1.045952	306.021627	0.010826	9.9
234	-0.583714	305.473201	0.004523	8.0
235	-0.860676	304.927388	0.006678	7.8
236	-0.575819	304.384168	0.009705	7.7
237	-0.775717	303.843521	0.012053	8.2
238	-0.036973	303.305427	0.001948	9.5
239	-0.653217	302.769867	0.010951	8.5
240	-0.809025	302.236821	0.006952	7.8
241	-0.659168	301.706270	0.008467	8.5
242	-0.533903	301.178196	0.005184	7.6
243	-0.973602	300.652580	0.015511	10.1
244	-0.738823	300.129402	0.008444	8.3
245	-0.492286	299.608645	0.005558	8.6
246	-1.083709	299.090291	0.022024	7.7
247	-0.531774	298.574321	0.006837	8.6
248	-0.767724	298.060718	0.010432	10.1
249	-0.777806	297.549465	0.007646	8.4
250	-0.417763	297.040543	0.007657	8.5
251	-0.794807	296.533936	0.005251	7.7
252	-1.107914	296.029626	0.024131	8.6
253	-1.101480	295.527597	0.018482	10.3
254	-0.463345	295.027832	0.007299	8.5
255	-0.942800	294.530315	0.017323	7.6
256	-1.086147	294.035028	0.026493	10.6
257	-0.673259	293.541956	0.005583	11.7
258	-1.424682	293.051083	0.029937	7.7
259	-0.166880	292.562393	0.004987	8.6
260	-1.112355	292.075870	0.017337	7.5
261	-0.795746	291.591498	0.006051	8.5
262	-0.599802	291.109263	0.004367	9.9
263	-0.529939	290.629149	0.006759	7.8
264	-1.214236	290.151140	0.030050	8.1
265	-0.328495	289.675222	0.008085	7.7
266	-0.487133	289.201380	0.004120	8.1
267	-0.755674	288.729600	0.008012	10.2
268	-0.887034	288.259866	0.009281	8.5
269	-0.818427	287.792165	0.006863	7.8
270	-0.490850	287.326481	0.006899	8.4
271	-0.885500	286.862802	0.007325	7.6
272	-1.091195	286.401113	0.015444	9.9
273	-0.820544	285.941400	0.008322	7.7
274	-1.142473	285.483649	0.015704	8.3
275	-0.626776	285.027847	0.009584	7.7
276	-0.277429	284.573981	0.009886	8.6
277	-0.608614	284.122037	0.005633	10.3
278	-0.805941	283.672002	0.006300	8.4
279	-0.938386	283.223863	0.006200	8.7
280	-0.094635	282.777607	0.007480	8.6
281	-1.247980	282.333221	0.023422	8.4
282	-0.764450	281.890692	0.009300	10.7
283	-0.538309	281.450008	0.007771	7.6
284	-0.357537	281.011157	0.004334	7.9
285	-0.179101	280.574125	0.005996	7.8
286	-0.916682	280.138901	0.007650	9.8
287	-0.785726	279.705473	0.010727	7.7
288	-0.282354	279.273829	0.004471	8.6
289	-0.945098	278.843956	0.015910	7.6
290	-0.530587	278.415844	0.003828	8.5
291	-0.645166	277.989479	0.006961	9.9
292	-0.888081	277.564851	0.007648	8.6
293	-1.141776	277.141949	0.017792	7.7
294	-1.014300	276.720761	0.011806	8.6
295	-0.585913	276.301275	0.005814	7.7
296	-0.633125	275.883480	0.008995	9.9
297	-1.021866	275.467366	0.015350	9.2
298	-1.072965	275.052922	0.022381	7.7
299	-0.895166	274.640136	0.012127	8.6
300	-0.850105	274.228998	0.011549	7.7
301	-0.700553	273.819497	0.008348	9.9
302	-0.399368	273.411623	0.004722	7.8
303	-0.654421	273.005365	0.006603	8.3
304	-0.384330	272.600712	0.004894	7.7
305	-0.301700	272.197655	0.006659	8.5
306	-1.465541	271.796184	0.028919	9.6
307	-0.679825	271.396287	0.011101	8.8
308	-0.718430	270.997956	0.008808	7.9
309	-0.720388	270.601180	0.007860	7.9
310	-0.940651	270.205949	0.005684	8.0
311	-0.627557	269.812254	0.006614	9.5
312	-0.025376	269.420085	0.002377	8.5
313	-0.563829	269.029432	0.009598	7.7
314	-0.610278	268.640287	0.003206	8.5
315	-0.722427	268.252638	0.007453	7.7
316	-0.698743	267.866478	0.006537	10.1
317	-0.847943	267.481796	0.010198	11.1
318	-0.777366	267.098584	0.016150	9.8
319	-0.451755	266.716833	0.010936	9.5
320	-0.395303	266.336533	0.008898	10.4
321	-0.670356	265.957676	0.010696	7.8
322	-0.538171	265.580253	0.006893	8.5
323	-0.003184	265.204254	0.000811	7.6
324	-0.755516	264.829672	0.004218	8.5
325	-0.321752	264.456497	0.004455	9.7
326	-0.312441	264.084721	0.007118	8.2
327	-0.435442	263.714335	0.007940	7.7
328	-0.739413	263.345332	0.006008	8.1
329	-0.693644	262.977702	0.008886	7.6
330	-0.522729	262.611438	0.007051	10.6
331	-0.501699	262.246531	0.004320	7.6
332	-0.548794	261.882973	0.004832	8.1
333	-0.720458	261.520756	0.008725	8.4
334	-0.748373	261.159871	0.004421	7.8
335	-0.745448	260.800312	0.009880	10.7
336	-0.746924	260.442070	0.004537	8.2
337	-0.742629	260.085137	0.006231	10.6
338	-0.593494	259.729505	0.008160	7.7
339	-0.744881	259.375167	0.007118	8.4
340	-0.874298	259.022116	0.018152	10.8
341	-0.740382	258.670343	0.010593	8.1
342	-0.748369	258.319841	0.009354	8.5
343	-0.360694	257.970602	0.008568	7.6
344	-0.758043	257.622620	0.003536	10.9
345	-1.164224	257.275887	0.029421	7.8
346	-0.589381	256.930396	0.008095	7.8
347	-0.672075	256.586139	0.005085	8.6
348	-0.272836	256.243109	0.004919	8.5
349	-0.682918	255.901300	0.007509	10.3
350	-0.924127	255.560703	0.011838	7.6
351	-0.935829	255.221313	0.004249	8.3
352	-0.013853	254.883122	0.000500	7.6
353	-0.707944	254.546124	0.011943	8.6
354	-1.056135	254.210311	0.012249	9.7
355	-0.627576	253.875677	0.007089	7.9
356	-0.752917	253.542215	0.007424	8.1
357	-0.895698	253.209918	0.009710	9.5
358	-1.303289	252.878781	0.030669	9.3
359	-0.106212	252.548795	0.002195	9.9
360	-0.636141	252.219956	0.007746	8.4
361	-0.471249	251.892255	0.006126	7.6
362	-0.426194	251.565688	0.003659	8.3
363	-0.841885	251.240247	0.018891	10.4
364	-0.873355	250.915926	0.013297	8.3
365	-0.390243	250.592720	0.004381	8.1
366	-0.052062	250.270621	0.002821	7.7
367	-0.445880	249.949624	0.005040	8.0
368	-0.744628	249.629723	0.004216	10.0
369	-1.270788	249.310911	0.029524	8.6
370	-0.563441	248.993182	0.011029	8.0
371	-0.541785	248.676531	0.004884	8.4
372	-0.931723	248.360952	0.012985	7.9
373	-0.699995	248.046438	0.010144	9.8
374	-1.374479	247.732984	0.023837	7.7
375	-0.246604	247.420584	0.003252	8.3
376	-0.577928	247.109233	0.007614	7.7
377	-1.416307	246.798924	0.024398	11.7
378	-0.944669	246.489652	0.007268	9.5
379	-0.950540	246.181412	0.014317	9.1
380	-0.400950	245.874197	0.010362	8.2
381	-0.840067	245.568002	0.008570	9.0
382	-0.362902	245.262822	0.005056	9.4
383	-0.199716	244.958652	0.006936	8.5
384	-1.324960	244.655485	0.023929	7.6
385	-0.829456	244.353317	0.005394	8.5
386	-0.803103	244.052142	0.024693	7.6
387	-0.633554	243.751955	0.006685	10.9
388	-0.185854	243.452750	0.005077	7.8
389	-0.626547	243.154523	0.004824	8.6
390	-0.221999	242.857268	0.006325	8.3
391	-0.059109	242.560980	0.001524	7.8
392	-1.282423	242.265654	0.031040	10.6
393	-1.223355	241.971285	0.030495	10.9
394	-0.209149	241.677868	0.004398	8.2
395	-0.660579	241.385397	0.004144	7.7
396	-0.643367	241.093869	0.006819	8.4
397	-0.842768	240.803278	0.012565	11.0
398	-0.692664	240.513619	0.012316	7.8
399	-0.170730	240.224887	0.004088	8.3
400	-1.158659	239.937077	0.016938	8.5
401	-0.785523	239.650186	0.011547	10.6
402	-0.847619	239.364207	0.010089	7.9
403	-0.222539	239.079136	0.004024	8.0
404	-0.775913	238.794969	0.007812	8.7
405	-0.376044	238.511701	0.007527	7.7
406	-0.829348	238.229327	0.025396	10.5
407	-0.695672	237.947843	0.004951	7.8
408	-0.243250	237.667244	0.004453	8.4
409	-1.248054	237.387526	0.017737	7.8
410	-0.943772	237.108684	0.008080	8.8
411	-0.637365	236.830714	0.007630	9.5
412	-0.761280	236.553610	0.008140	8.0
413	-1.264020	236.277370	0.030701	7.8
414	-1.144071	236.001989	0.013080	7.9
415	-0.915252	235.727461	0.004351	7.8
416	-0.472784	235.453784	0.008288	10.6
417	-0.585774	235.180952	0.006741	8.7
418	-0.606193	234.908962	0.004985	7.8
419	-0.111203	234.637809	0.003232	8.5
420	-0.847842	234.367488	0.015745	7.6
421	-1.138157	234.097997	0.010464	11.0
422	-1.045334	233.829331	0.021765	8.0
423	-0.612999	233.561485	0.002830	7.8
424	-0.684474	233.294456	0.010900	7.9
425	-0.303871	233.028239	0.005526	7.9
426	-0.363713	232.762831	0.004342	10.8
427	-0.707808	232.498228	0.005798	7.7
428	-0.850861	232.234425	0.004053	9.2
429	-0.239823	231.971419	0.006918	7.7
430	-0.053721	231.709205	0.005632	8.4
431	-0.478166	231.447781	0.007169	9.5
432	-0.822925	231.187141	0.006471	9.1
433	-1.038151	230.927283	0.013808	10.4
434	-0.985660	230.668202	0.011238	9.0
435	-0.922114	230.409895	0.008299	10.0
436	-0.918893	230.152358	0.033555	11.4
437	-1.084197	229.895587	0.036456	10.3
438	-1.229326	229.639578	0.029385	8.2
439	-0.614735	229.384329	0.008793	10.4
440	-0.621818	229.129834	0.008132	7.9
441	-0.835616	228.876091	0.006907	10.6
442	-0.606082	228.623096	0.007741	7.8
443	-0.488959	228.370846	0.008482	8.9
444	-1.231886	228.119336	0.026263	10.1
445	-0.906668	227.868563	0.012394	8.7
446	-1.425489	227.618525	0.029604	8.5
447	-1.070254	227.369216	0.023831	7.9
448	-0.002995	227.120635	0.000622	11.3
449	-1.117715	226.872777	0.009092	8.7
450	-0.674494	226.625638	0.006871	8.5
451	-0.596265	226.379217	0.004548	8.1
452	-0.658245	226.133509	0.005159	7.8
453	-0.937868	225.888510	0.011142	10.3
454	-0.590912	225.644218	0.009265	7.9
455	-0.864810	225.400630	0.010538	8.5
456	-0.100133	225.157741	0.004468	7.6
457	-0.037103	224.915549	0.002876	8.5
458	-0.892499	224.674051	0.002607	9.7
459	-1.042069	224.433242	0.019829	9.1
460	-0.851298	224.193121	0.004045	7.7
461	-1.487338	223.953684	0.025137	9.0
462	-0.290701	223.714927	0.009387	7.9
463	-0.128694	223.476848	0.004790	10.5
464	-1.131224	223.239444	0.025971	9.0
465	-0.036071	223.002710	0.001783	7.8
466	-0.748097	222.766645	0.007740	8.5
467	-0.627424	222.531245	0.005451	10.5
468	-0.884442	222.296508	0.011577	7.9
469	-0.503557	222.062429	0.006002	8.1
470	-0.870273	221.829007	0.010048	8.0
471	-0.592663	221.596238	0.008820	9.0
472	-0.043198	221.364119	0.003065	9.9
473	-0.406466	221.132647	0.004330	8.4
474	-0.803799	220.901820	0.006130	7.7
475	-0.599906	220.671634	0.004446	8.6
476	-0.864987	220.442086	0.004299	7.7
477	-0.681190	220.213174	0.011274	10.8
478	-0.856463	219.984895	0.005518	8.8
479	-0.815563	219.757246	0.003542	7.6
480	-0.752052	219.530224	0.006702	8.7
481	-1.391018	219.303826	0.026266	7.6
482	-0.626193	219.078050	0.005128	10.3
483	-0.646443	218.852893	0.008844	7.7
484	-0.750944	218.628352	0.007130	8.3
485	-0.654000	218.404424	0.008582	7.8
486	-0.436285	218.181106	0.010519	8.5
487	-0.558652	217.958397	0.006338	9.8
488	-1.341123	217.736292	0.022160	8.0
489	-0.876179	217.514790	0.002454	7.7
490	-1.261644	217.293888	0.034963	7.9
491	-0.824614	217.073584	0.026085	7.8
492	-0.702333	216.853873	0.007270	10.4
493	-0.706205	216.634755	0.009261	8.5
494	-0.670674	216.416227	0.012117	8.0
495	-0.230639	216.198285	0.002921	8.5
496	-0.937683	215.980927	0.009452	12.1
497	-0.683743	215.764151	0.009529	9.4
498	-0.434274	215.547955	0.007185	8.4
499	-0.567462	215.332335	0.004434	8.2
500	-0.852529	215.117289	0.010332	8.6
501	-1.283601	214.902815	0.026822	10.8
502	-0.660884	214.688911	0.007360	8.8
503	-0.686871	214.475573	0.009954	10.6
504	-0.005974	214.262800	0.000958	7.7
505	-0.464952	214.050588	0.007060	12.7
506	-1.329434	213.838936	0.025317	8.9
507	-0.969195	213.627842	0.013088	7.8
508	-0.520402	213.417302	0.006941	8.5
509	-0.718957	213.207314	0.020165	9.7
510	-0.417077	212.997877	0.007128	8.8
511	-0.203413	212.788987	0.004700	8.6
512	-0.653563	212.580642	0.008372	8.0
513	-0.627547	212.372841	0.012501	7.5
514	-0.473003	212.165581	0.005100	9.8
515	-0.016650	211.958859	0.001704	8.6
516	-0.913244	211.752673	0.001462	7.7
517	-0.583050	211.547021	0.006104	8.6
518	-0.639208	211.341902	0.009890	7.7
519	-0.807465	211.137311	0.014470	10.0
520	-0.912016	210.933248	0.005936	8.5
521	-0.797306	210.729710	0.005102	8.6
522	-0.487298	210.526695	0.006669	8.2
523	-0.609361	210.324200	0.007102	8.4
524	-0.863322	210.122224	0.003098	11.0
525	-0.920522	209.920765	0.010609	7.5
526	-1.277520	209.719820	0.016384	8.6
527	-0.914063	209.519387	0.004606	7.7
528	-0.877118	209.319463	0.007497	11.1
529	-0.828038	209.120048	0.006847	7.9
530	-0.372713	208.921139	0.004292	7.9
531	-0.319419	208.722733	0.003680	8.5
532	-0.501834	208.524829	0.004982	7.7
533	-0.100569	208.327425	0.003069	10.5
534	-0.381439	208.130518	0.005088	8.3
535	-0.038980	207.934107	0.002414	8.9
536	-0.597668	207.738189	0.006239	7.8
537	-0.261367	207.542762	0.002967	8.4
538	-0.598416	207.347825	0.005760	10.4
539	-0.769870	207.153376	0.010384	8.0
540	-0.715907	206.959412	0.007801	7.9
541	-0.544750	206.765932	0.006036	14.0
542	-0.639761	206.572933	0.007636	8.4
543	-0.661233	206.380414	0.007058	9.1
544	-0.775957	206.188373	0.004598	8.0
545	-0.933128	205.996807	0.009249	8.7
546	-1.077682	205.805716	0.013323	13.4
547	-0.626127	205.615096	0.006294	12.5
548	-0.532470	205.424946	0.004523	13.1
549	-0.929160	205.235265	0.002923	8.5
550	-0.680428	205.046050	0.015592	7.9
551	-0.951965	204.857299	0.004467	8.1
552	-0.285549	204.669011	0.004337	7.8
553	-0.776279	204.481184	0.005971	15.4
554	-0.988750	204.293816	0.012916	8.7
555	-0.218464	204.106905	0.006043	9.8
556	-0.411020	203.920449	0.005991	11.0
557	-0.418787	203.734447	0.007260	8.6
558	-0.761318	203.548896	0.008679	10.1
559	-0.400893	203.363795	0.006789	9.6
560	-0.707821	203.179143	0.006405	9.0
561	-0.625676	202.994937	0.005695	8.6
562	-0.435153	202.811176	0.007207	8.6
563	-1.146244	202.627857	0.034950	7.8
564	-0.836282	202.444980	0.007211	8.1
565	-0.384029	202.262543	0.005349	9.9
566	-1.176530	202.080543	0.034056	8.3
567	-0.684294	201.898979	0.007805	7.8
568	-0.860041	201.717849	0.011760	8.4
569	-0.460641	201.537153	0.007764	7.6
570	-0.652781	201.356887	0.006931	10.5
571	-0.810630	201.177050	0.007221	8.5
572	-1.303948	200.997642	0.029873	7.8
573	-0.857064	200.818659	0.009668	7.9
574	-0.425782	200.640100	0.005486	8.3
575	-1.145288	200.461965	0.019450	10.6
576	-0.290005	200.284250	0.002867	7.7
577	-0.782922	200.106955	0.011115	8.5
578	-0.646643	199.930078	0.009393	7.8
579	-0.557679	199.753617	0.004612	8.9
580	-0.454816	199.577571	0.006861	9.9
581	-0.110830	199.401938	0.002327	7.8
582	-0.710978	199.226717	0.008255	8.1
583	-0.721556	199.051905	0.013650	7.8
584	-0.449499	198.877502	0.008910	8.1
585	-0.254272	198.703506	0.006291	9.9
586	-0.808168	198.529916	0.005669	8.4
587	-0.902666	198.356729	0.019633	7.7
588	-0.750162	198.183944	0.002805	8.8
589	-0.856959	198.011560	0.015753	7.7
590	-0.624557	197.839576	0.008972	9.9
591	-0.677830	197.667989	0.008157	7.8
592	-0.596810	197.496798	0.007212	7.7
593	-0.817563	197.326002	0.013468	7.7
594	-0.773518	197.155600	0.009513	8.3
595	-0.604993	196.985589	0.005799	10.9
596	-0.676834	196.815969	0.005884	7.8
597	-0.883652	196.646738	0.007211	8.5
598	-0.966888	196.477894	0.008985	7.7
599	-0.482765	196.309436	0.005722	8.4
600	-0.944427	196.141363	0.012130	9.6
601	-0.792549	195.973673	0.011428	8.3
602	-0.981240	195.806365	0.009105	7.8
603	-0.887624	195.639437	0.014733	7.7
604	-1.150227	195.472888	0.010047	7.7
605	-0.691048	195.306717	0.008790	9.6
606	-0.657651	195.140922	0.016540	8.5
607	-0.915046	194.975501	0.011955	7.2
608	-1.306873	194.810454	0.021073	8.5
609	-0.095671	194.645779	0.002986	8.5
610	-0.503716	194.481475	0.008184	9.8
611	-0.611001	194.317540	0.008101	7.5
612	-0.068032	194.153973	0.003714	8.1
613	-0.861105	193.990773	0.005204	7.6
614	-0.665693	193.827938	0.006690	8.9
615	-0.824961	193.665467	0.003679	11.2
616	-0.269743	193.503358	0.004806	9.0
617	-0.551272	193.341611	0.006897	8.8
618	-0.786895	193.180224	0.009737	8.2
619	-0.079034	193.019196	0.004877	8.9
620	-0.374388	192.858525	0.004055	10.0
621	-0.740498	192.698210	0.003574	10.5
622	-0.840931	192.538251	0.009989	9.9
623	-0.812732	192.378644	0.010406	9.5
624	-0.996696	192.219391	0.008073	8.7
625	-0.804905	192.060488	0.004965	7.7
626	-0.466744	191.901935	0.003064	8.0
627	-0.615637	191.743730	0.005597	7.7
628	-0.637688	191.585873	0.007106	9.9
629	-0.583875	191.428362	0.006434	8.6
630	-0.755472	191.271196	0.004752	7.7
631	-0.736154	191.114374	0.006006	8.5
632	-1.142740	190.957893	0.006788	7.7
