1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.992693	0.000000	32296.642880	0.000266	4861.5
1	-0.992834	0.000000	32296.642880	0.000217	5.9
2	-0.990600	0.000000	32296.642880	0.000358	5.3
3	-0.990422	1.000000	30828.613685	0.000244	6.3
4	-0.991886	1.999981	29488.263125	0.000270	6.2
5	-0.993004	2.999981	28259.584538	0.000280	5.9
6	-0.992759	2.115876	29340.420111	0.000316	7.9
7	-0.993320	3.115876	28123.776741	0.000268	6.4
8	-0.991132	4.115876	27004.015789	0.000276	6.3
9	-0.993178	5.115876	25970.008114	0.000246	6.2
10	-0.991610	4.231772	26879.978885	0.000281	5.9
11	-0.991349	5.223290	25863.630951	0.000297	6.2
12	-0.992585	4.339192	26766.027467	0.000239	6.9
13	-0.992213	5.339192	25749.822118	0.000292	6.5
14	-0.993791	6.339192	24807.957325	0.000207	7.9
15	-0.992101	7.339179	23932.574008	0.000336	6.9
16	-0.992033	8.338711	23117.222068	0.000245	5.8
17	-0.991199	7.474196	23819.091979	0.000258	9.8
18	-0.992256	8.474196	23010.958256	0.000205	5.9
19	-0.992616	7.612003	23704.370170	0.000301	7.2
20	-0.992473	6.729893	24458.424953	0.000529	5.4
21	-0.990627	7.729670	23607.284869	0.000417	6.5
22	-0.991999	8.729670	22813.220052	0.000264	5.3
23	-0.990021	7.847337	23510.991369	0.000476	6.6
24	-0.992330	8.847327	22723.291377	0.000264	8.0
25	-0.991838	9.847320	21986.658508	0.000266	5.4
26	-0.993309	8.965274	22633.849374	0.000210	6.5
27	-0.990126	8.173029	23248.511899	0.000403	6.2
28	-0.991437	9.173029	22478.005488	0.000469	5.3
29	-0.992703	10.173028	21756.933260	0.000272	9.1
30	-0.993114	9.288932	22391.991251	0.000270	5.3
31	-0.991960	10.288931	21676.339922	0.000247	7.6
32	-0.991980	11.280672	21010.389866	0.000353	5.4
33	-0.994077	12.280672	20379.080800	0.000279	6.3
34	-0.993991	13.280672	19784.603512	0.000306	6.0
35	-0.991703	14.280672	19223.826110	0.000253	6.3
36	-0.992467	13.396566	19717.942126	0.000289	8.1
37	-0.992756	12.512460	20238.129107	0.000286	5.5
38	-0.992040	13.512460	19651.728460	0.000348	6.2
39	-0.993499	14.512460	19098.352878	0.000354	6.0
40	-0.992408	13.628355	19585.958002	0.000209	5.6
41	-0.992302	14.628161	19036.331762	0.000272	6.4
42	-0.992750	15.628160	18516.614149	0.000359	7.1
43	-0.992820	14.744054	18974.610449	0.000293	5.9
44	-0.992744	13.859948	19455.837837	0.000344	7.5
45	-0.993399	12.975843	19962.109836	0.000248	6.5
46	-0.991611	13.975843	19391.369908	0.000272	5.7
47	-0.991458	14.975843	18852.359046	0.000284	6.7
48	-0.992797	14.091856	19327.262101	0.000317	6.5
49	-0.992006	15.091375	18792.010704	0.000280	8.1
50	-0.992536	16.091375	18285.369717	0.000217	5.3
51	-0.993137	15.207294	18731.847294	0.000268	5.6
52	-0.993153	14.323188	19200.687577	0.000283	6.2
53	-0.993814	15.321070	18673.169769	0.000228	6.2
54	-0.991610	15.935651	18362.462424	0.000391	8.7
55	-0.992817	15.051545	18812.772063	0.000237	5.6
56	-0.992458	14.167439	19285.723175	0.000279	5.6
57	-0.994098	15.167439	18752.488827	0.000272	6.3
58	-0.992841	14.283336	19222.374333	0.000248	5.4
59	-0.993024	13.600925	19601.484781	0.000241	7.7
60	-0.993931	13.284837	19782.199756	0.000220	6.7
61	-0.992927	12.401167	20305.562987	0.000242	5.7
62	-0.993728	11.517061	20857.650534	0.000207	6.5
63	-0.991251	12.466983	20265.630240	0.000597	5.4
64	-0.992420	11.582877	20815.519058	0.000269	6.9
65	-0.991849	12.582877	20195.693694	0.000275	7.1
66	-0.993081	13.582851	19611.728834	0.000197	6.3
67	-0.993790	14.582686	19060.660505	0.000216	6.6
68	-0.992360	15.578888	18541.555945	0.000286	5.5
69	-0.994016	16.078365	18291.785669	0.000255	6.7
70	-0.993531	17.078365	17811.413526	0.000276	5.3
71	-0.992945	16.194259	18234.789940	0.000266	7.0
72	-0.994400	15.755504	18452.460702	0.000242	6.8
73	-0.993326	14.871487	18907.203430	0.000185	5.8
74	-0.994134	13.988093	19384.580431	0.000210	5.7
75	-0.992130	14.973378	18853.650857	0.000221	6.3
76	-0.992043	14.366006	19177.441437	0.000262	6.3
77	-0.993214	15.366006	18650.096156	0.000311	7.7
78	-0.993293	16.366006	18150.976812	0.000225	6.0
79	-0.994555	17.361974	17679.734007	0.000181	5.7
80	-0.993536	16.480664	18095.450641	0.000268	6.6
81	-0.993915	17.480303	17625.368197	0.000185	6.4
82	-0.992908	18.480302	17178.933743	0.000230	6.7
83	-0.993299	19.480302	16754.556140	0.000228	7.5
84	-0.993135	20.480288	16350.645940	0.000175	6.1
85	-0.994828	21.480196	15965.780826	0.000242	6.7
86	-0.993630	20.596145	16305.104632	0.000231	5.3
87	-0.993968	19.712040	16659.187495	0.000207	6.3
88	-0.993847	18.828220	17028.868189	0.000210	6.3
89	-0.991966	17.971378	17403.272217	0.000249	6.8
90	-0.992657	18.971059	16968.014459	0.000248	6.4
91	-0.993520	19.968144	16555.045937	0.000228	5.6
92	-0.994451	19.084042	16920.187420	0.000176	7.0
93	-0.993219	18.393008	17217.002275	0.000239	6.4
94	-0.992649	18.171837	17314.212176	0.000264	5.2
95	-0.993242	17.287947	17713.916634	0.000241	7.5
96	-0.992907	16.695361	17992.386602	0.000236	6.2
97	-0.994358	15.818935	18420.671286	0.000277	6.0
98	-0.993696	16.818935	17933.595929	0.000256	7.1
99	-0.994550	17.818935	17471.615305	0.000275	5.3
100	-0.993345	18.818935	17032.838746	0.000283	7.3
101	-0.993802	19.818935	16615.560865	0.000264	6.3
102	-0.993730	20.818935	16218.239393	0.000187	7.8
103	-0.994014	21.817324	15840.072064	0.000200	5.7
104	-0.992739	20.937653	16172.328450	0.000174	6.1
105	-0.993552	21.895775	15811.102617	0.000173	6.7
106	-0.993571	22.791618	15487.655833	0.000221	5.3
107	-0.993255	21.921567	15801.601705	0.000244	7.4
108	-0.993763	22.921549	15441.839334	0.000362	6.1
109	-0.994708	22.039956	15758.136401	0.000187	5.4
110	-0.994534	21.155850	16088.620984	0.000226	7.9
111	-0.994110	20.271745	16433.264567	0.000250	5.3
112	-0.994347	21.270903	16044.831024	0.000174	6.4
113	-0.993236	22.270903	15674.031591	0.000245	6.4
114	-0.994096	21.386802	16000.959531	0.000230	7.4
115	-0.994345	22.386753	15632.179376	0.000184	7.8
116	-0.995064	22.052708	15753.468921	0.000191	5.6
117	-0.994209	23.052427	15395.962242	0.000250	5.7
118	-0.992415	24.046601	15056.174702	0.000270	5.2
119	-0.992628	23.162685	15357.524029	0.000227	7.5
120	-0.994508	23.857998	15119.477755	0.000237	8.2
121	-0.993658	23.388994	15279.226520	0.000248	5.9
122	-0.994347	24.388994	14942.598090	0.000238	5.6
123	-0.993378	23.568564	15217.665378	0.000207	5.5
124	-0.992634	22.684459	15525.647335	0.000191	6.2
125	-0.993032	23.684459	15178.196649	0.000236	7.2
126	-0.993125	24.684459	14845.956822	0.000190	6.2
127	-0.992771	25.446979	14602.230746	0.000188	5.5
128	-0.994020	26.444927	14295.090059	0.000178	7.6
129	-0.993190	27.444926	14000.011010	0.000172	5.9
130	-0.993846	27.768726	13907.058090	0.000251	5.9
131	-0.993291	28.763524	13629.048828	0.000156	7.2
132	-0.992421	27.882936	13874.565484	0.000220	5.5
133	-0.994411	27.000109	14129.749211	0.000243	7.9
134	-0.994402	26.116003	14394.886133	0.000240	5.6
135	-0.994433	27.116003	14095.715687	0.000217	5.6
136	-0.994072	28.115729	13808.804391	0.000225	6.4
137	-0.993837	27.231624	14061.925521	0.000232	6.7
138	-0.994108	28.231433	13776.350875	0.000184	8.8
139	-0.994172	29.231238	13502.145941	0.000200	5.5
140	-0.993526	28.353392	13742.307814	0.000224	6.4
141	-0.993678	29.353392	13469.390591	0.000179	5.3
142	-0.994430	30.128115	13265.294336	0.000186	5.6
143	-0.993179	29.244020	13498.710851	0.000221	8.0
144	-0.994839	29.507641	13428.255281	0.000230	5.5
145	-0.993867	30.468912	13177.459493	0.000223	5.7
146	-0.994094	31.468451	12926.425111	0.000171	7.0
147	-0.993709	31.648894	12882.122440	0.000230	5.4
148	-0.995103	32.647726	12642.278525	0.000193	6.6
149	-0.993665	32.718153	12625.704121	0.000185	6.4
150	-0.994684	33.718082	12394.979379	0.000186	6.9
151	-0.994770	34.718081	12172.520767	0.000171	7.1
152	-0.994438	34.229443	12280.216171	0.000171	5.4
153	-0.994604	35.126668	12083.908036	0.000188	6.5
154	-0.994693	34.242885	12277.228198	0.000297	5.3
155	-0.994677	33.358779	12476.908323	0.000189	6.4
156	-0.993670	33.991860	12333.270840	0.000198	9.3
157	-0.993997	33.107842	12534.772736	0.000212	5.7
158	-0.993120	32.280598	12729.389884	0.000207	5.9
159	-0.993696	32.504030	12676.232003	0.000219	5.3
160	-0.995341	32.418908	12696.431446	0.000239	6.7
161	-0.994331	33.418908	12463.122261	0.000143	6.6
162	-0.994971	34.417478	12238.548585	0.000175	7.6
163	-0.994637	35.392443	12026.957237	0.000226	5.4
164	-0.993354	34.514002	12217.269054	0.000213	6.8
165	-0.992793	33.760948	12385.276724	0.000194	5.7
166	-0.994201	33.919122	12349.605632	0.000206	5.7
167	-0.993528	34.918721	12128.844960	0.000213	6.0
168	-0.993975	35.601118	11982.616647	0.000255	8.5
169	-0.994514	35.452727	12014.114116	0.000167	6.8
170	-0.993065	36.452727	11805.001080	0.000195	5.4
171	-0.994280	37.407382	11612.050950	0.000249	6.0
172	-0.994289	36.539558	11787.186425	0.000181	6.5
173	-0.994406	37.297088	11634.020201	0.000186	5.8
174	-0.994752	37.616798	11570.565550	0.000235	8.7
175	-0.995047	38.616798	11376.483244	0.000174	5.3
176	-0.995431	37.732692	11547.733933	0.000206	7.2
177	-0.992929	38.316169	11434.142084	0.000306	5.8
178	-0.994530	39.316169	11244.571985	0.000220	5.2
179	-0.994728	38.434791	11411.321421	0.000249	7.8
180	-0.994926	38.962535	11310.887670	0.000200	6.4
181	-0.994258	39.944599	11128.623639	0.000284	7.9
182	-0.993707	40.944599	10948.969176	0.000235	5.7
183	-0.993678	41.944599	10775.023048	0.000355	5.3
184	-0.994169	41.078565	10925.341083	0.000262	6.0
185	-0.994395	42.078565	10752.139020	0.000222	5.9
186	-0.993827	43.078565	10584.342891	0.000167	9.6
187	-0.995398	44.069712	10423.121291	0.000187	5.5
188	-0.994519	44.236371	10396.493346	0.000213	5.9
189	-0.994976	43.352330	10539.315406	0.000183	5.7
190	-0.994814	44.352322	10378.047457	0.000196	5.3
191	-0.995127	45.237902	10239.296253	0.000210	7.1
192	-0.995460	44.353865	10377.802487	0.000174	7.2
193	-0.995188	45.353779	10221.414864	0.000255	5.8
194	-0.993718	46.348917	10070.384716	0.000231	7.3
195	-0.994909	47.348018	9923.177311	0.000191	5.4
196	-0.994466	48.347301	9780.185974	0.000211	6.3
197	-0.994587	48.508122	9757.557601	0.000204	6.0
198	-0.994179	49.508072	9619.175287	0.000247	8.0
199	-0.993946	50.004046	9551.983815	0.000222	7.8
200	-0.995149	50.670842	9463.116159	0.000179	5.7
201	-0.995127	51.670841	9332.897380	0.000213	6.0
202	-0.994945	52.509460	9226.424733	0.000152	5.4
203	-0.994108	51.625730	9338.694382	0.000243	6.8
204	-0.993962	50.742238	9453.698716	0.000212	8.9
205	-0.994736	49.859310	9571.494524	0.000182	6.2
206	-0.993828	48.975307	9692.411900	0.000234	5.9
207	-0.993653	48.517024	9756.307979	0.000196	5.3
208	-0.994646	49.291635	9648.793933	0.000135	6.5
209	-0.994730	50.288723	9513.839968	0.000209	7.7
210	-0.994677	49.404621	9633.309490	0.000210	6.3
211	-0.995042	50.372242	9502.706936	0.000186	5.8
212	-0.994649	49.839644	9574.151790	0.000187	6.7
213	-0.994507	48.955840	9695.109101	0.000230	5.5
214	-0.995312	49.955840	9558.473344	0.000158	6.3
215	-0.993390	50.131362	9534.887068	0.000248	7.4
216	-0.993763	51.130399	9402.824758	0.000199	5.5
217	-0.995770	50.386278	9500.838468	0.000197	7.4
218	-0.995070	49.516267	9618.057413	0.000176	5.4
219	-0.993812	50.516267	9483.569724	0.000334	6.4
220	-0.995217	51.463491	9359.602867	0.000169	6.3
221	-0.995475	52.449689	9233.932909	0.000176	6.6
222	-0.995409	53.449531	9109.923087	0.000256	9.0
223	-0.993729	52.784249	9192.063418	0.000186	5.5
224	-0.995223	52.805659	9189.396991	0.000200	6.5
225	-0.994941	53.447698	9110.147419	0.000166	5.4
226	-0.994509	54.447698	8989.399567	0.000184	5.6
227	-0.994447	53.563592	9095.987506	0.000220	8.8
228	-0.995118	52.679487	9205.133325	0.000190	5.4
229	-0.994286	51.795443	9316.922456	0.000193	7.1
230	-0.994984	50.970897	9423.663258	0.000195	5.8
231	-0.994907	50.090942	9540.308248	0.000149	5.3
232	-0.993460	51.088079	9408.344781	0.000258	6.6
233	-0.995691	52.086279	9279.847230	0.000135	6.3
234	-0.994404	52.267597	9256.881989	0.000195	8.5
235	-0.994400	51.408085	9366.764789	0.000194	5.3
236	-0.994100	52.401002	9240.057839	0.000178	5.4
237	-0.994292	53.399615	9116.035119	0.000192	7.0
238	-0.994322	52.925998	9174.438226	0.000212	5.4
239	-0.995938	52.091941	9279.128388	0.000208	7.5
240	-0.994407	53.091941	9153.890362	0.000166	6.3
241	-0.994196	53.671636	9082.826257	0.000251	5.6
242	-0.993725	54.671636	8962.796789	0.000201	7.4
243	-0.994808	55.671636	8845.898322	0.000211	5.4
244	-0.994974	54.790543	8948.735265	0.000153	6.4
245	-0.994777	53.906437	9054.355397	0.000171	6.2
246	-0.993136	54.754813	8952.955948	0.000416	7.9
247	-0.994561	53.898445	9055.321481	0.000237	7.5
248	-0.993895	54.898445	8936.013088	0.000257	5.7
249	-0.995410	54.014340	9041.331357	0.000190	5.4
250	-0.994769	55.014340	8922.388913	0.000181	5.6
251	-0.995523	56.014096	8806.563202	0.000221	6.8
252	-0.993514	55.135126	8908.233747	0.000196	8.2
253	-0.995089	56.130912	8793.225425	0.000257	6.4
254	-0.993661	55.246807	8895.185642	0.000203	5.4
255	-0.995324	56.246807	8780.032848	0.000153	5.7
256	-0.994697	55.363221	8881.625097	0.000186	6.3
257	-0.993822	56.319635	8771.762884	0.000212	7.1
258	-0.994838	57.267192	8665.565787	0.000221	7.4
259	-0.994955	56.502253	8751.094027	0.000179	5.3
260	-0.994840	57.501993	8639.646859	0.000200	8.0
261	-0.994012	58.468985	8534.518245	0.000191	5.4
262	-0.994341	59.468983	8428.458754	0.000224	5.7
