1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.993234	0.000000	18511.645865	0.000912	45013.1
1	-0.991760	0.000000	18511.645865	0.000828	18.3
2	-0.988163	0.000000	18511.645865	0.001627	17.9
3	-0.990510	0.991086	17677.370339	0.001498	25.8
4	-0.992830	1.991086	16908.491014	0.001371	16.2
5	-0.991523	2.991086	16203.708773	0.000974	26.5
6	-0.992936	3.383836	15942.715514	0.001113	15.2
7	-0.989172	4.383836	15314.649865	0.001282	13.9
8	-0.992420	5.383836	14734.194098	0.000521	13.4
9	-0.990591	6.157984	14314.190552	0.001326	13.9
10	-0.986523	7.157984	13805.837763	0.001690	15.2
11	-0.989936	8.157984	13332.353807	0.000821	19.3
12	-0.989389	8.599823	13133.340614	0.001146	19.1
13	-0.988467	7.655937	13565.934674	0.001223	17.9
14	-0.991686	6.711984	14028.030890	0.001057	20.2
15	-0.992012	6.547522	14111.779561	0.001421	19.2
16	-0.989229	5.754466	14530.081026	0.000852	19.8
17	-0.992330	5.148206	14866.968690	0.001169	17.2
18	-0.991686	6.109208	14339.945405	0.001187	16.1
19	-0.992198	5.729669	14543.560895	0.000925	18.7
20	-0.989976	5.579305	14625.836118	0.001847	20.5
21	-0.989146	6.579305	14095.516881	0.001710	19.9
22	-0.985047	7.570157	13606.665114	0.001098	16.2
23	-0.986796	8.194912	13315.490106	0.001148	16.9
24	-0.988365	9.194912	12874.505544	0.002350	20.7
25	-0.991342	9.009343	12954.117743	0.001133	20.3
26	-0.984839	8.270004	13281.329169	0.001617	16.6
27	-0.990475	7.326052	13723.923457	0.001489	16.2
28	-0.987420	8.064008	13375.462831	0.000779	16.6
29	-0.992591	7.452048	13663.148629	0.001046	16.1
30	-0.989238	6.624867	14072.269372	0.001765	13.5
31	-0.991604	6.420339	14177.234025	0.001505	11.2
32	-0.990635	5.476386	14682.689735	0.001216	11.1
33	-0.985162	5.111942	14887.615876	0.002246	12.3
34	-0.983815	6.111867	14338.538924	0.001527	11.9
35	-0.988375	5.167914	14855.771769	0.000677	11.9
36	-0.987582	5.920145	14440.656152	0.001211	15.0
37	-0.986940	4.976423	14965.284440	0.002302	13.8
38	-0.986488	4.412954	15297.102323	0.002386	13.1
39	-0.986852	5.376150	14738.487999	0.002153	12.5
40	-0.990699	6.364440	14206.194859	0.000801	13.7
41	-0.988733	5.595537	14616.909689	0.001109	11.8
42	-0.987243	5.850487	14478.119788	0.001338	13.7
43	-0.990859	6.850486	13958.268319	0.001316	12.2
44	-0.987671	5.914939	14443.449413	0.001076	12.6
45	-0.981420	6.594607	14087.700767	0.002190	12.1
46	-0.989172	5.915491	14443.153559	0.000910	11.7
47	-0.984761	6.915491	13925.765067	0.001559	13.1
48	-0.987728	7.028700	13869.517970	0.001641	11.7
49	-0.988460	8.016620	13397.306834	0.002312	12.4
50	-0.987123	7.811546	13492.666065	0.001392	15.5
