1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
110	-0.428104	403.116456	0.004837	13.1
111	-0.763987	401.974481	0.010988	14.0
112	-0.371096	400.841093	0.005929	13.6
113	-0.604719	399.716187	0.008456	12.9
114	-0.746022	398.599660	0.008822	11.3
115	-0.801523	397.491411	0.016153	11.1
116	-1.220105	396.391342	0.017960	12.3
117	-0.746173	395.299353	0.009889	14.1
118	-0.250811	394.215350	0.005039	11.2
119	-0.153092	393.139238	0.003943	10.5
120	-0.345235	392.070924	0.004760	10.9
121	-1.058279	391.010316	0.017675	11.6
122	-0.580164	389.957325	0.019178	11.1
123	-0.365651	388.911862	0.007709	9.7
124	-0.194898	387.873839	0.003825	11.5
125	-0.457557	386.843173	0.007994	10.9
126	-0.753329	385.819777	0.009335	11.8
127	-0.160018	384.803569	0.002818	14.4
128	-0.189415	383.794468	0.006402	11.7
129	-0.734669	382.792393	0.007776	11.1
130	-0.785789	381.797264	0.009388	10.1
131	-0.363704	380.809005	0.005470	11.0
132	-0.830774	379.827537	0.012147	11.3
133	-0.638783	378.852786	0.024555	11.1
134	-0.761253	377.884678	0.008338	10.8
135	-0.467351	376.923138	0.009808	11.3
136	-0.802446	375.968095	0.007573	10.3
137	-0.149123	375.019479	0.005506	16.4
138	-0.191017	374.077218	0.005910	11.0
139	-0.740464	373.141244	0.007725	10.8
140	-0.126390	372.211489	0.004059	10.9
141	-0.024282	371.287887	0.002129	10.9
142	-0.637591	370.370370	0.009512	11.2
143	-0.248509	369.458876	0.003317	10.7
144	-0.274467	368.553338	0.003531	11.1
145	-0.760600	367.653696	0.012549	10.7
146	-0.038574	366.759885	0.002274	10.8
147	-0.907952	365.871846	0.007560	16.4
148	-0.039638	364.989518	0.003616	10.6
149	-0.772108	364.112841	0.008353	10.4
150	-1.264533	363.241757	0.043851	11.0
151	-1.011714	362.376208	0.015630	11.3
152	-0.860589	361.516137	0.005895	10.8
153	-0.267091	360.661488	0.007504	10.9
154	-0.615858	359.812206	0.006843	11.1
155	-0.333723	358.968236	0.003405	11.0
156	-0.372573	358.129524	0.006572	10.7
157	-0.221312	357.296018	0.005020	17.0
158	-1.461543	356.467665	0.031227	9.8
159	-0.330198	355.644414	0.004939	12.4
160	-0.424127	354.826213	0.004470	9.6
161	-0.632604	354.013012	0.011034	11.2
162	-0.355030	353.204763	0.004323	10.8
163	-0.371523	352.401415	0.006465	11.2
164	-0.965882	351.602922	0.009942	10.5
165	-0.566424	350.809235	0.037220	10.7
166	-0.388664	350.020308	0.007925	11.0
167	-0.793138	349.236095	0.010730	13.9
168	-0.793370	348.456550	0.005211	13.3
169	-0.047370	347.681627	0.003348	10.9
170	-0.694551	346.911283	0.005599	10.6
171	-0.633403	346.145474	0.009479	11.0
172	-1.251131	345.384157	0.040749	11.5
173	-0.663478	344.627288	0.007176	9.9
174	-0.750070	343.874826	0.009624	11.5
175	-0.849913	343.126729	0.025236	11.0
176	-0.833238	342.382957	0.005315	10.3
177	-0.814027	341.643469	0.010808	15.9
178	-0.594994	340.908224	0.008570	12.9
179	-0.497428	340.177184	0.006637	10.9
180	-0.418258	339.450309	0.007492	9.8
181	-0.945008	338.727561	0.025227	10.8
182	-0.575353	338.008902	0.012380	10.9
183	-0.673669	337.294295	0.003433	11.2
184	-0.736338	336.583703	0.009105	10.7
185	-0.633090	335.877089	0.011065	10.7
186	-0.056212	335.174416	0.002160	11.2
187	-0.877936	334.475651	0.009592	11.6
188	-0.655715	333.780756	0.007455	12.1
189	-0.827770	333.089698	0.008495	12.4
190	-0.520151	332.402443	0.020745	9.5
191	-0.188025	331.718955	0.004744	10.9
192	-0.576739	331.039203	0.004579	9.1
193	-0.672304	330.363153	0.006556	10.5
194	-1.223464	329.690771	0.023628	11.6
195	-0.803543	329.022027	0.015841	10.5
196	-0.017433	328.356888	0.000388	10.9
197	-0.215842	327.695322	0.003144	10.4
198	-0.705470	327.037299	0.008197	9.6
199	-0.468875	326.382787	0.018399	14.1
200	-0.171046	325.731758	0.003287	11.6
201	-0.785323	325.084179	0.018539	8.0
202	-1.062516	324.440023	0.013580	12.5
203	-0.320203	323.799258	0.006527	10.7
204	-0.713614	323.161858	0.007673	10.1
205	-0.044351	322.527792	0.001406	11.2
206	-0.727166	321.897034	0.005672	9.5
207	-0.871898	321.269554	0.020007	10.1
208	-0.897447	320.645325	0.014322	10.7
209	-0.425274	320.024320	0.011440	9.1
210	-0.555471	319.406512	0.007330	10.0
211	-0.436838	318.791875	0.011638	10.9
212	-0.807232	318.180381	0.007629	9.0
213	-0.008718	317.572005	0.000392	11.8
214	-0.534614	316.966721	0.005975	9.3
215	-1.193671	316.364504	0.015712	11.4
216	-1.067598	315.765329	0.024187	12.5
217	-0.561440	315.169170	0.008640	10.4
218	-0.256863	314.576003	0.008178	9.9
219	-0.141672	313.985804	0.003223	12.2
220	-0.270373	313.398548	0.005121	10.5
221	-0.777443	312.814213	0.013610	9.6
222	-0.718615	312.232773	0.011307	11.1
223	-0.757272	311.654207	0.008345	9.7
224	-0.510632	311.078491	0.008139	9.8
225	-0.940673	310.505602	0.017097	10.6
226	-0.597820	309.935518	0.013761	9.2
227	-0.595983	309.368217	0.005968	11.8
228	-0.744449	308.803676	0.004079	9.7
229	-1.214575	308.241874	0.017766	11.1
230	-0.480030	307.682789	0.006653	12.1
231	-0.795479	307.126400	0.005728	9.3
232	-0.690696	306.572687	0.022636	10.7
233	-0.880145	306.021627	0.012970	10.4
234	-0.272583	305.473201	0.006445	9.0
235	-0.813733	304.927388	0.004261	9.3
236	-0.490707	304.384168	0.007106	9.6
237	-0.864741	303.843521	0.011166	11.1
238	-0.404067	303.305427	0.007011	10.8
239	-0.800554	302.769867	0.013370	9.2
240	-0.758725	302.236821	0.008619	9.8
241	-0.122164	301.706270	0.004862	11.5
242	-0.508374	301.178196	0.006671	8.6
243	-1.073528	300.652580	0.014550	11.9
244	-0.794261	300.129402	0.026686	9.5
245	-0.707245	299.608645	0.019092	11.3
246	-1.287674	299.090291	0.013418	11.3
247	-0.424656	298.574321	0.007079	8.0
248	-0.778326	298.060718	0.008533	10.6
249	-0.676069	297.549465	0.005140	10.4
250	-0.767118	297.040543	0.008073	8.6
251	-0.748185	296.533936	0.005718	10.6
252	-1.135784	296.029626	0.034731	9.0
253	-1.092792	295.527597	0.018806	10.0
254	-0.593128	295.027832	0.012539	10.3
255	-0.820873	294.530315	0.014263	9.5
256	-1.236466	294.035028	0.019511	11.4
257	-0.679595	293.541956	0.006449	7.9
258	-0.975773	293.051083	0.042276	11.1
259	-0.052715	292.562393	0.002014	10.9
260	-1.007772	292.075870	0.015220	9.7
261	-0.549142	291.591498	0.006740	11.1
262	-0.518130	291.109263	0.005000	11.7
263	-0.020243	290.629149	0.002458	9.3
264	-1.202816	290.151140	0.022483	10.9
265	-0.546083	289.675222	0.007079	10.3
266	-0.907169	289.201380	0.004057	9.9
267	-0.799403	288.729600	0.013887	10.4
268	-0.460811	288.259866	0.008644	9.0
269	-0.761698	287.792165	0.017513	10.1
270	-0.672825	287.326481	0.007471	10.3
271	-0.610045	286.862802	0.006904	10.0
272	-1.084520	286.401113	0.017674	12.4
273	-0.889719	285.941400	0.009956	9.6
274	-0.879701	285.483649	0.017006	10.7
275	-0.304004	285.027847	0.005649	11.9
276	-0.504109	284.573981	0.008269	9.1
277	-0.552231	284.122037	0.012695	11.7
278	-0.872382	283.672002	0.005024	10.7
279	-0.723593	283.223863	0.005070	9.7
280	-0.656528	282.777607	0.006773	9.3
281	-1.254333	282.333221	0.044766	10.5
282	-0.729358	281.890692	0.010186	8.6
283	-0.745847	281.450008	0.003639	11.0
284	-0.516635	281.011157	0.011821	9.3
285	-0.001690	280.574125	0.000057	10.0
286	-0.783515	280.138901	0.004294	10.6
287	-0.878191	279.705473	0.018393	8.3
288	-0.663691	279.273829	0.007030	11.4
289	-0.917023	278.843956	0.015133	8.0
290	-0.723578	278.415844	0.005596	11.0
291	-0.580246	277.989479	0.004983	11.5
292	-0.501492	277.564851	0.008561	8.6
293	-0.951076	277.141949	0.025027	11.2
294	-1.067596	276.720761	0.010895	8.9
295	-0.403323	276.301275	0.006699	10.6
296	-0.066706	275.883480	0.003755	10.2
297	-1.053559	275.467366	0.027643	8.4
298	-1.033470	275.052922	0.021551	11.6
299	-0.609345	274.640136	0.012854	8.9
300	-0.825206	274.228998	0.006656	12.4
301	-0.382893	273.819497	0.006547	12.1
302	-0.482541	273.411623	0.011245	10.5
303	-0.597805	273.005365	0.008705	10.5
304	-0.204899	272.600712	0.005068	14.8
305	-0.624599	272.197655	0.009406	10.7
306	-1.338712	271.796184	0.032417	9.5
307	-0.671682	271.396287	0.008351	9.8
308	-0.877943	270.997956	0.006044	10.2
309	-0.749403	270.601180	0.007271	11.1
310	-0.659217	270.205949	0.007170	10.8
311	-0.466149	269.812254	0.006071	11.1
312	-0.474774	269.420085	0.006680	15.3
313	-0.594197	269.029432	0.011519	18.6
314	-0.098235	268.640287	0.001210	17.4
315	-0.158250	268.252638	0.000727	15.1
316	-0.121895	267.866478	0.003298	9.6
317	-0.807329	267.481796	0.029226	11.8
318	-0.835266	267.098584	0.011514	9.7
319	-0.562938	266.716833	0.013722	9.2
320	-0.482395	266.336533	0.007050	11.0
321	-0.620881	265.957676	0.007944	12.3
322	-0.022943	265.580253	0.003275	13.1
323	-0.051912	265.204254	0.002782	10.2
324	-0.593471	264.829672	0.008139	9.6
325	-0.702264	264.456497	0.007851	9.3
326	-0.635648	264.084721	0.006040	11.0
327	-0.667615	263.714335	0.007055	9.5
328	-0.619314	263.345332	0.006736	10.2
329	-0.452841	262.977702	0.006519	9.4
330	-0.339045	262.611438	0.008657	9.1
331	-0.637004	262.246531	0.007227	11.6
332	-0.190090	261.882973	0.004421	15.1
333	-0.743865	261.520756	0.003022	13.9
334	-0.861988	261.159871	0.010777	9.0
335	-0.764286	260.800312	0.007158	11.3
336	-0.811439	260.442070	0.009949	10.2
337	-0.654837	260.085137	0.008491	9.3
338	-0.004389	259.729505	0.000814	11.7
339	-0.641225	259.375167	0.025496	11.2
340	-0.967640	259.022116	0.022524	8.9
341	-0.635384	258.670343	0.012067	10.7
342	-0.716998	258.319841	0.013032	9.2
343	-0.347750	257.970602	0.004887	13.5
344	-0.042625	257.622620	0.003104	12.6
345	-1.291354	257.275887	0.033345	9.9
346	-0.021013	256.930396	0.000600	10.0
347	-0.057106	256.586139	0.000442	11.7
348	-0.522873	256.243109	0.006388	11.3
349	-0.510069	255.901300	0.003292	10.3
350	-1.026329	255.560703	0.011854	10.7
351	-0.778075	255.221313	0.005838	12.2
352	-0.051684	254.883122	0.006267	11.3
353	-0.541503	254.546124	0.006535	12.0
354	-1.178440	254.210311	0.016368	16.2
355	-0.470828	253.875677	0.007765	9.8
356	-0.703502	253.542215	0.005565	12.0
357	-0.800557	253.209918	0.007036	9.2
358	-1.225664	252.878781	0.042958	10.5
359	-0.088608	252.548795	0.002332	11.4
360	-0.599947	252.219956	0.006608	8.2
361	-0.536494	251.892255	0.011317	12.0
362	-0.315109	251.565688	0.005405	9.1
363	-0.949235	251.240247	0.012880	9.6
364	-0.927424	250.915926	0.012941	14.0
365	-0.024577	250.592720	0.000723	15.5
366	-0.059947	250.270621	0.004043	8.8
367	-0.707877	249.949624	0.006024	9.5
368	-0.834783	249.629723	0.006545	11.9
369	-1.138001	249.310911	0.047366	8.9
370	-0.493618	248.993182	0.029951	11.4
371	-0.139038	248.676531	0.004811	10.4
372	-0.916643	248.360952	0.007667	11.3
373	-0.603500	248.046438	0.010833	10.7
374	-1.166981	247.732984	0.045215	10.4
375	-0.038104	247.420584	0.001902	14.6
376	-0.683512	247.109233	0.009554	11.5
377	-1.333516	246.798924	0.035739	12.0
378	-0.777801	246.489652	0.017368	10.2
379	-0.929098	246.181412	0.014579	9.9
380	-0.609405	245.874197	0.011330	11.4
381	-0.690727	245.568002	0.006086	9.2
382	-0.168384	245.262822	0.006676	10.3
383	-0.639748	244.958652	0.005706	12.0
384	-1.201023	244.655485	0.031433	9.2
385	-0.843464	244.353317	0.006011	10.7
386	-0.812335	244.052142	0.010995	15.7
387	-0.181351	243.751955	0.000941	13.3
388	-0.356459	243.452750	0.005143	9.0
389	-0.672606	243.154523	0.004631	10.7
390	-0.001545	242.857268	0.000100	11.7
391	-0.050324	242.560980	0.001512	9.6
392	-1.252519	242.265654	0.022108	10.9
393	-1.079117	241.971285	0.029719	11.3
394	-0.540094	241.677868	0.007619	8.2
395	-0.406251	241.385397	0.004228	12.4
396	-0.486681	241.093869	0.008079	12.4
397	-0.881293	240.803278	0.010332	15.0
398	-0.712891	240.513619	0.006090	9.2
399	-0.137054	240.224887	0.005256	11.4
400	-1.017644	239.937077	0.021188	9.6
401	-0.910652	239.650186	0.010011	10.5
402	-0.428210	239.364207	0.004900	11.5
403	-0.736824	239.079136	0.009689	8.6
404	-0.748956	238.794969	0.008025	10.3
405	-0.414534	238.511701	0.010987	11.1
406	-0.864121	238.229327	0.025913	9.1
407	-0.693304	237.947843	0.006012	16.7
408	-0.799017	237.667244	0.004270	11.4
409	-0.866359	237.387526	0.015023	10.4
410	-0.899805	237.108684	0.039100	9.3
411	-0.542127	236.830714	0.007576	11.1
412	-0.605396	236.553610	0.007344	9.0
413	-1.027507	236.277370	0.033764	9.5
414	-1.298750	236.001989	0.011420	10.9
415	-0.674732	235.727461	0.005063	9.3
416	-0.663729	235.453784	0.007133	11.0
417	-0.508498	235.180952	0.006887	10.5
418	-0.376443	234.908962	0.005918	15.5
419	-0.768504	234.637809	0.004968	10.1
420	-0.841791	234.367488	0.009515	11.3
421	-1.224869	234.097997	0.012654	9.5
422	-0.962816	233.829331	0.025165	9.3
423	-0.454537	233.561485	0.003090	10.7
424	-0.105552	233.294456	0.005737	8.4
425	-0.074652	233.028239	0.000970	10.9
426	-0.702995	232.762831	0.005894	9.0
427	-0.652301	232.498228	0.007717	9.5
428	-0.741999	232.234425	0.006818	9.5
429	-0.265558	231.971419	0.003327	10.2
430	-0.062287	231.709205	0.005426	12.3
431	-0.572555	231.447781	0.007276	9.9
432	-0.040430	231.187141	0.001277	10.3
433	-1.114876	230.927283	0.011486	12.0
434	-0.744488	230.668202	0.049207	9.4
435	-0.966616	230.409895	0.018475	9.2
436	-0.986808	230.152358	0.044332	11.6
437	-1.014721	229.895587	0.042889	8.8
438	-1.220931	229.639578	0.037312	10.8
439	-0.668418	229.384329	0.006146	10.1
440	-0.629188	229.129834	0.006356	9.6
441	-0.726180	228.876091	0.008016	11.7
442	-0.766668	228.623096	0.005851	9.5
443	-0.300742	228.370846	0.007114	9.5
444	-1.114606	228.119336	0.025678	12.3
445	-0.886187	227.868563	0.021850	7.9
446	-1.325962	227.618525	0.030798	12.0
447	-1.035255	227.369216	0.025355	12.8
448	-0.023078	227.120635	0.002028	7.6
449	-1.207353	226.872777	0.014320	11.8
450	-0.785651	226.625638	0.008119	10.8
451	-0.774134	226.379217	0.012716	9.7
452	-0.105902	226.133509	0.003533	11.8
453	-1.030911	225.888510	0.007033	9.7
454	-0.739008	225.644218	0.005724	9.2
455	-0.722474	225.400630	0.012395	11.1
456	-0.427791	225.157741	0.007031	8.9
457	-0.189035	224.915549	0.004984	10.2
458	-0.752692	224.674051	0.007639	16.2
459	-1.172168	224.433242	0.027948	11.7
460	-0.867563	224.193121	0.004283	8.7
461	-1.410235	223.953684	0.024440	11.4
462	-0.625300	223.714927	0.008053	10.6
463	-0.165130	223.476848	0.003692	8.8
464	-1.090905	223.239444	0.031759	11.8
465	-0.000220	223.002710	0.000058	9.1
466	-0.844666	222.766645	0.032256	9.4
467	-0.942578	222.531245	0.018942	11.0
468	-0.788272	222.296508	0.008395	9.9
469	-0.032591	222.062429	0.000569	20.0
470	-0.995781	221.829007	0.010864	35.0
471	-0.007399	221.596238	0.000473	26.9
472	-0.180395	221.364119	0.003295	7.5
473	-0.303848	221.132647	0.004889	7.7
474	-0.618751	220.901820	0.006495	10.1
475	-0.810201	220.671634	0.007947	10.6
476	-0.815777	220.442086	0.009594	12.2
477	-0.506885	220.213174	0.009379	11.6
478	-0.814167	219.984895	0.009733	11.7
479	-0.665785	219.757246	0.005648	8.8
480	-0.899343	219.530224	0.006727	10.6
481	-1.332458	219.303826	0.024246	10.6
482	-0.384658	219.078050	0.005816	8.7
483	-0.029636	218.852893	0.000800	12.0
484	-0.690173	218.628352	0.007157	8.9
485	-0.004310	218.404424	0.000842	9.5
486	-0.313673	218.181106	0.002387	11.5
487	-0.285058	217.958397	0.004868	12.0
488	-1.280560	217.736292	0.027336	13.7
489	-0.942337	217.514790	0.004885	10.9
490	-1.090565	217.293888	0.040943	11.6
491	-0.964183	217.073584	0.022905	9.8
492	-0.210238	216.853873	0.005031	11.1
493	-0.734239	216.634755	0.010070	9.4
494	-0.606263	216.416227	0.017858	9.3
495	-0.509619	216.198285	0.009221	10.7
496	-0.543878	215.980927	0.008767	8.8
497	-0.190817	215.764151	0.006347	10.9
498	-0.704088	215.547955	0.008473	16.0
499	-0.384006	215.332335	0.010655	12.9
500	-0.652581	215.117289	0.008068	8.6
501	-1.140999	214.902815	0.019439	11.3
502	-0.788049	214.688911	0.007864	9.2
503	-0.717636	214.475573	0.006178	9.4
504	-0.044982	214.262800	0.003719	10.9
505	-0.269147	214.050588	0.008402	8.8
506	-1.308573	213.838936	0.036284	11.1
507	-1.049782	213.627842	0.031068	9.9
508	-0.108259	213.417302	0.000724	8.9
509	-0.903634	213.207314	0.025045	17.7
510	-0.373514	212.997877	0.015266	12.0
511	-0.200584	212.788987	0.006259	11.4
512	-0.474130	212.580642	0.007285	9.1
513	-0.656385	212.372841	0.012550	11.5
514	-0.600904	212.165581	0.010087	9.7
515	-0.000029	211.958859	0.000003	11.7
516	-0.930812	211.752673	0.005738	10.6
517	-0.094734	211.547021	0.001944	9.4
518	-0.695188	211.341902	0.006089	10.1
519	-0.848299	211.137311	0.017050	14.7
520	-0.000383	210.933248	0.000094	13.7
521	-0.494705	210.729710	0.006282	9.2
522	-0.720021	210.526695	0.013523	9.6
523	-0.522029	210.324200	0.006951	14.5
524	-0.687754	210.122224	0.004118	11.6
525	-0.869823	209.920765	0.008937	8.6
526	-1.349221	209.719820	0.023039	12.0
527	-0.786165	209.519387	0.009635	9.8
528	-0.616264	209.319463	0.003668	9.8
529	-0.610665	209.120048	0.011701	15.3
530	-0.203523	208.921139	0.001677	14.3
531	-0.087537	208.722733	0.004050	8.6
532	-0.777209	208.524829	0.008076	9.7
533	-0.000155	208.327425	0.000018	11.8
534	-0.469723	208.130518	0.008677	9.0
535	-0.005647	207.934107	0.000123	10.6
536	-0.853404	207.738189	0.003561	9.7
537	-0.241445	207.542762	0.003857	9.8
538	-0.758521	207.347825	0.009439	11.6
539	-0.641932	207.153376	0.006302	8.8
540	-0.779300	206.959412	0.010594	16.6
541	-0.723534	206.765932	0.004256	9.7
542	-0.699153	206.572933	0.009364	11.8
543	-0.578817	206.380414	0.007309	8.8
544	-0.000433	206.188373	0.000025	19.1
545	-0.961495	205.996807	0.004808	11.8
546	-1.075146	205.805716	0.010897	15.5
547	-0.426714	205.615096	0.003439	13.5
548	-0.879201	205.424946	0.004639	11.0
549	-0.798205	205.235265	0.003166	17.4
550	-0.661780	205.046050	0.014256	8.1
551	-0.808924	204.857299	0.005486	11.4
552	-0.677407	204.669011	0.006193	9.9
553	-0.773932	204.481184	0.022011	9.6
554	-0.958291	204.293816	0.040545	12.1
555	-0.582783	204.106905	0.006913	13.9
556	-0.672382	203.920449	0.006263	8.9
557	-0.717239	203.734447	0.009394	10.7
558	-0.665509	203.548896	0.009976	10.8
559	-0.185861	203.363795	0.003322	14.6
560	-0.603238	203.179143	0.012286	12.3
561	-0.491227	202.994937	0.008777	13.8
562	-0.308677	202.811176	0.005191	11.9
563	-1.104024	202.627857	0.037500	12.0
564	-0.933632	202.444980	0.014067	11.5
565	-0.362061	202.262543	0.007407	11.6
566	-0.969014	202.080543	0.040550	12.9
567	-0.555147	201.898979	0.008843	9.1
568	-0.002422	201.717849	0.000552	11.1
569	-0.500451	201.537153	0.007573	13.0
570	-0.624160	201.356887	0.007252	9.3
571	-0.612714	201.177050	0.004933	10.9
572	-1.258619	200.997642	0.028531	11.8
573	-0.852650	200.818659	0.012231	9.2
574	-0.250999	200.640100	0.003890	10.1
575	-1.097156	200.461965	0.034908	10.6
576	-0.091151	200.284250	0.002657	8.4
577	-0.291790	200.106955	0.004287	11.7
578	-0.529916	199.930078	0.008063	8.7
579	-0.693646	199.753617	0.007145	9.9
580	-0.762652	199.577571	0.007028	9.7
581	-0.258245	199.401938	0.005425	9.4
582	-0.568089	199.226717	0.008359	10.8
583	-0.730925	199.051905	0.009418	9.0
584	-0.607029	198.877502	0.004799	10.9
585	-0.637887	198.703506	0.010747	12.7
586	-0.794490	198.529916	0.005896	9.2
587	-0.948760	198.356729	0.013425	10.6
588	-0.288646	198.183944	0.005428	11.8
589	-0.896716	198.011560	0.015668	8.8
590	-0.008959	197.839576	0.000621	12.1
591	-0.773014	197.667989	0.006175	11.2
592	-0.002057	197.496798	0.000100	7.8
593	-0.886019	197.326002	0.033535	11.8
594	-0.640081	197.155600	0.014585	9.1
595	-0.476883	196.985589	0.006165	9.4
596	-0.509829	196.815969	0.009661	11.7
597	-0.900117	196.646738	0.007994	16.6
598	-0.558573	196.477894	0.006154	9.6
599	-0.609911	196.309436	0.007420	10.1
600	-0.279145	196.141363	0.008717	10.7
601	-0.734329	195.973673	0.011620	8.4
602	-0.797877	195.806365	0.030020	11.7
603	-0.816817	195.639437	0.017403	8.9
604	-1.213442	195.472888	0.013200	10.4
605	-0.413210	195.306717	0.008517	11.7
606	-0.675271	195.140922	0.016114	10.1
607	-1.049407	194.975501	0.021390	10.0
608	-0.921330	194.810454	0.017958	15.1
609	-0.780541	194.645779	0.005833	10.1
610	-0.696411	194.481475	0.021409	9.7
611	-0.407708	194.317540	0.006121	11.5
612	-0.669617	194.153973	0.007448	9.0
613	-0.808688	193.990773	0.005164	10.0
614	-0.688175	193.827938	0.005355	10.7
615	-0.774464	193.665467	0.002621	8.3
616	-0.507993	193.503358	0.005794	11.7
617	-0.421386	193.341611	0.004771	9.3
618	-0.336268	193.180224	0.006527	9.4
619	-0.394601	193.019196	0.010532	14.5
620	-0.365303	192.858525	0.005479	12.6
621	-0.747926	192.698210	0.004783	11.4
622	-0.121910	192.538251	0.005622	10.2
623	-0.685003	192.378644	0.007876	10.8
624	-0.901531	192.219391	0.006965	8.3
625	-0.849124	192.060488	0.003813	11.8
626	-0.578804	191.901935	0.004997	9.1
627	-0.770837	191.743730	0.010191	10.5
628	-0.167701	191.585873	0.003021	11.7
629	-0.214449	191.428362	0.002150	11.7
630	-0.625650	191.271196	0.003064	14.0
631	-0.167783	191.114374	0.007127	9.7
632	-1.098394	190.957893	0.005454	10.6
