1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.715674	0.000000	1.020177	0.051176	2918.1
1	-0.723305	0.000000	1.020177	0.100756	9.7
2	-0.730867	1.000000	0.973806	0.038683	9.4
3	-0.728269	1.999900	0.931470	0.065015	9.9
4	-0.740952	1.079735	0.970289	0.105075	9.7
5	-0.715799	2.079735	0.928248	0.083352	11.8
6	-0.702090	3.079735	0.889699	0.074666	9.9
7	-0.737302	4.079735	0.854225	0.118222	9.4
8	-0.707544	3.159420	0.886765	0.105489	9.8
9	-0.731894	4.159420	0.851519	0.104029	9.8
10	-0.743073	5.159420	0.818968	0.093640	12.0
11	-0.733015	6.159420	0.788814	0.066337	9.8
12	-0.702179	7.159420	0.760801	0.112687	9.6
13	-0.743516	8.159420	0.734710	0.112228	10.4
14	-0.712242	9.159420	0.710349	0.093369	9.8
15	-0.723913	8.239105	0.732708	0.062072	11.1
16	-0.725988	9.239105	0.708478	0.110725	10.2
17	-0.735328	8.318791	0.730717	0.078324	10.2
18	-0.736599	9.318791	0.706615	0.072586	9.4
19	-0.746679	8.398481	0.728736	0.072937	9.7
20	-0.744885	9.398481	0.704763	0.067637	10.7
21	-0.724405	10.398480	0.682317	0.114264	9.4
22	-0.740052	9.478166	0.702920	0.063178	9.6
23	-0.720215	10.478166	0.680590	0.075895	9.5
24	-0.734507	9.557851	0.701087	0.091709	9.7
25	-0.733503	10.557851	0.678872	0.064071	11.1
26	-0.728246	11.557851	0.658020	0.065624	9.6
27	-0.752064	12.557490	0.638419	0.045987	9.7
28	-0.730448	13.556626	0.619960	0.084856	9.9
29	-0.748331	14.556626	0.602524	0.089805	9.8
30	-0.739959	15.556626	0.586042	0.043821	11.5
31	-0.732230	16.556622	0.570438	0.060668	9.6
32	-0.719432	17.517365	0.556210	0.068663	9.6
33	-0.720075	18.517365	0.542134	0.076660	9.4
34	-0.719717	19.418047	0.530053	0.067251	9.8
35	-0.722038	18.497789	0.542403	0.056165	11.3
36	-0.714372	19.497730	0.529011	0.058891	9.5
37	-0.740053	18.880903	0.537193	0.101454	9.6
38	-0.717365	19.880870	0.524053	0.057362	9.4
39	-0.740336	19.458159	0.529528	0.064248	9.7
40	-0.724088	20.458159	0.516755	0.017206	11.4
41	-0.749539	21.426162	0.504965	0.092508	9.5
42	-0.728826	22.414769	0.493466	0.083509	10.5
43	-0.744199	23.414768	0.482356	0.078535	9.4
44	-0.723803	24.414768	0.471735	0.072545	9.7
45	-0.739743	23.495012	0.481486	0.076391	10.3
46	-0.721348	24.495012	0.470903	0.074671	10.1
47	-0.716836	23.625069	0.480083	0.071448	9.7
48	-0.740926	24.625069	0.469560	0.075557	9.4
49	-0.726474	24.734803	0.468434	0.071753	9.7
50	-0.741213	25.734803	0.458411	0.075359	9.6
51	-0.740801	26.734803	0.448807	0.074835	11.1
52	-0.725371	27.734800	0.439598	0.103113	9.8
53	-0.717649	28.734800	0.430759	0.139674	9.5
54	-0.739581	29.734800	0.422269	0.108749	9.7
55	-0.736094	30.734800	0.414107	0.062937	9.5
56	-0.742246	31.734798	0.406254	0.155543	11.4
57	-0.734361	32.734798	0.398694	0.061450	9.7
58	-0.739011	33.734797	0.391410	0.086189	9.4
59	-0.731748	34.734797	0.384387	0.042263	10.3
60	-0.715830	33.814483	0.390841	0.101652	9.8
61	-0.736377	34.814483	0.383838	0.067511	11.1
62	-0.742459	35.814483	0.377082	0.051664	9.8
63	-0.729963	34.894383	0.383289	0.122342	9.7
64	-0.734210	33.974068	0.389706	0.097756	9.6
65	-0.735900	34.974068	0.382744	0.105302	9.6
66	-0.717521	35.974068	0.376026	0.062788	11.0
67	-0.718325	35.053840	0.382199	0.074944	9.7
68	-0.745218	36.053822	0.375500	0.037493	9.6
69	-0.725229	35.149534	0.381548	0.070687	9.4
70	-0.726057	35.892962	0.376562	0.077840	9.5
71	-0.725477	36.892962	0.370058	0.096638	10.3
72	-0.721555	37.892962	0.363774	0.070323	10.1
73	-0.714721	38.892962	0.357700	0.061567	10.7
74	-0.730575	39.892962	0.351826	0.107829	9.9
75	-0.763775	38.973208	0.357222	0.073954	10.1
76	-0.743040	38.070965	0.362678	0.119601	10.6
77	-0.728435	39.070964	0.356640	0.097308	11.2
78	-0.737270	40.070964	0.350801	0.030737	10.2
79	-0.747946	41.070964	0.345149	0.049380	10.0
80	-0.746874	42.058207	0.339745	0.092680	10.4
81	-0.718406	43.058207	0.334442	0.061534	13.0
82	-0.739032	42.192424	0.339024	0.110380	9.7
83	-0.722820	43.192424	0.333742	0.048418	10.0
84	-0.722219	44.192424	0.328623	0.081494	10.1
85	-0.730948	43.272110	0.333329	0.101800	9.9
86	-0.728773	44.272110	0.328222	0.057766	12.4
87	-0.746343	45.272110	0.323269	0.102075	10.5
