1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.148270	0.000000	180.189172	0.005127	851.2
1	-1.115786	0.000000	180.189172	0.007236	9.1
2	-1.177436	0.993319	172.051006	0.005221	7.5
3	-1.149571	1.993315	164.568378	0.005887	8.4
4	-1.113925	1.668113	166.929317	0.004264	7.7
5	-1.098019	1.342796	169.359849	0.006246	8.4
6	-1.191677	2.175883	163.271995	0.005166	9.6
7	-1.105979	3.175883	156.518488	0.004156	7.5
8	-1.128314	2.850574	158.653315	0.002549	7.2
9	-1.134345	2.546138	160.704596	0.004188	8.2
10	-1.149407	3.102707	156.993674	0.004307	7.3
11	-1.154626	4.102707	150.739622	0.002861	7.9
12	-1.185121	4.196563	150.178125	0.003147	8.6
13	-1.187635	3.872250	152.136321	0.004555	9.9
14	-1.142012	3.547562	154.148612	0.003407	7.2
15	-1.107206	3.510257	154.383230	0.005946	8.2
16	-1.157472	3.184941	156.459865	0.004420	7.3
17	-1.171401	4.184941	150.247427	0.004834	7.8
18	-1.131710	5.184185	144.513669	0.003469	7.3
19	-1.135621	5.894819	140.695225	0.005570	10.2
20	-1.142132	5.586307	142.327877	0.004025	7.2
21	-1.186151	5.261051	144.090678	0.004922	8.1
22	-1.144223	6.259458	138.813202	0.002915	7.4
23	-1.170612	6.368594	138.259662	0.005133	8.6
24	-1.145385	7.368594	133.385975	0.003281	8.0
25	-1.157625	8.161414	129.759570	0.003603	11.7
26	-1.192755	9.161391	125.457495	0.004178	10.6
27	-1.156622	10.161391	121.431440	0.004010	7.3
28	-1.234028	9.836113	122.712372	0.005014	7.8
29	-1.138195	10.835972	118.858399	0.004309	7.4
30	-1.188983	10.807126	118.966190	0.002168	7.7
31	-1.128274	11.800843	115.362053	0.002131	10.0
32	-1.144947	11.509602	116.395536	0.002707	8.6
33	-1.178390	11.212814	117.467931	0.003347	7.5
34	-1.199521	10.897468	118.629247	0.004215	7.9
35	-1.135287	11.815855	115.309280	0.002737	7.4
36	-1.179451	12.782086	112.011219	0.005032	8.1
37	-1.200521	12.621059	112.547693	0.005533	10.3
38	-1.184622	13.621059	109.296848	0.003597	8.5
39	-1.175523	14.620022	106.231620	0.004049	7.5
40	-1.170538	15.488272	103.703805	0.003479	8.1
41	-1.193499	15.354766	104.084636	0.004070	7.5
42	-1.117911	15.031683	105.017927	0.002938	8.1
43	-1.131286	16.031331	102.183004	0.006195	10.3
44	-1.189268	15.706799	103.086422	0.006063	9.4
45	-1.169621	16.706798	100.352531	0.006008	7.3
46	-1.141593	17.694757	97.790318	0.004094	8.1
47	-1.189374	18.694757	95.326760	0.004022	7.3
48	-1.151255	18.498013	95.801593	0.002917	8.9
49	-1.135171	18.236059	96.441199	0.002691	9.7
50	-1.139753	18.068368	96.855150	0.003342	8.2
51	-1.184523	19.068190	94.438322	0.003439	7.3
52	-1.191767	18.743886	95.208924	0.004454	8.0
53	-1.169312	19.043567	94.496393	0.004223	7.3
54	-1.151261	20.043370	92.194492	0.004362	8.5
55	-1.138334	21.039733	90.009435	0.002883	13.5
56	-1.154599	22.039671	87.918250	0.002958	9.5
57	-1.176278	22.993457	86.012167	0.004368	8.3
58	-1.131731	23.595047	84.851858	0.003302	7.2
59	-1.133022	24.595035	82.990891	0.003981	8.0
60	-1.175578	25.542658	81.301171	0.003693	8.4
61	-1.126648	26.541949	79.592290	0.003706	9.6
62	-1.142961	26.217175	80.139751	0.002878	7.2
63	-1.189701	27.204465	78.498384	0.003596	9.5
64	-1.134671	27.338476	78.280759	0.002878	7.3
65	-1.202226	27.029168	78.784888	0.003928	8.3
66	-1.115915	28.027491	77.180630	0.002987	7.5
67	-1.152664	27.702566	77.695549	0.004790	10.8
68	-1.168183	28.649096	76.214331	0.004324	7.3
69	-1.138228	29.649095	74.709580	0.003318	8.5
70	-1.207881	30.649089	73.263105	0.001982	7.4
71	-1.118025	31.417462	72.189162	0.002833	8.2
72	-1.114921	31.606483	71.929777	0.004994	7.3
73	-1.121749	32.606478	70.587973	0.006566	10.5
74	-1.163531	33.606478	69.295306	0.003320	7.2
75	-1.150409	34.460900	68.227754	0.003639	8.1
76	-1.171112	35.046381	67.515022	0.004510	7.4
77	-1.149254	36.044547	66.333642	0.004938	8.7
78	-1.184079	37.044547	65.190837	0.004774	7.4
79	-1.158457	38.044547	64.086741	0.002815	10.1
80	-1.160715	38.153586	63.968609	0.002467	7.2
81	-1.148614	37.849662	64.298969	0.003779	8.1
82	-1.156926	38.757513	63.322123	0.005228	9.3
83	-1.124443	38.432197	63.668732	0.004530	8.3
84	-1.186187	39.432196	62.615176	0.003919	7.5
85	-1.133014	39.106966	62.953977	0.003239	10.5
86	-1.192681	38.781780	63.296419	0.003072	7.3
87	-1.154947	38.456602	63.642597	0.003198	7.8
88	-1.189762	39.103530	62.957577	0.003448	7.3
89	-1.195686	40.094477	61.936411	0.005264	8.2
90	-1.161283	41.094477	60.938956	0.004442	7.5
91	-1.182938	42.094477	59.973120	0.004178	10.3
92	-1.152353	41.800287	60.254065	0.003222	7.3
93	-1.132549	41.596056	60.450655	0.002417	8.4
94	-1.144151	41.293057	60.744693	0.004401	7.3
95	-1.163957	40.983674	61.047891	0.001929	8.5
96	-1.126037	40.851266	61.178580	0.002770	7.3
97	-1.164042	40.877223	61.152916	0.005456	8.5
98	-1.134338	41.034478	60.997895	0.003122	9.3
99	-1.154051	40.709351	61.319274	0.004140	9.0
100	-1.169905	40.384038	61.644244	0.004219	7.4
101	-1.118329	40.058731	61.972671	0.003451	7.8
102	-1.213169	41.039381	60.993075	0.004645	7.3
103	-1.163801	42.037719	60.027118	0.003004	18.3
104	-1.190651	43.036773	59.090620	0.003849	8.5
105	-1.160309	42.711457	59.392342	0.002361	7.3
106	-1.126354	43.371647	58.783219	0.002429	8.1
107	-1.119668	43.101639	59.030825	0.005505	7.4
108	-1.169647	44.032958	58.185460	0.002847	8.1
109	-1.135607	45.032953	57.304307	0.001924	9.3
110	-1.161953	44.942867	57.382592	0.004002	7.9
111	-1.175699	44.618057	57.666636	0.003295	8.0
112	-1.130656	44.707179	57.588419	0.003354	7.9
113	-1.190058	44.381885	57.874939	0.003467	7.2
114	-1.184948	45.381879	57.003095	0.004926	8.2
115	-1.158051	45.056563	57.283825	0.003183	7.3
116	-1.156893	46.056018	56.430022	0.003380	9.4
117	-1.157483	45.730940	56.704920	0.003276	12.5
118	-1.175984	46.615926	55.962742	0.002945	8.5
119	-1.157957	47.185293	55.495436	0.002212	7.6
120	-1.175998	48.052483	54.798502	0.002794	7.5
121	-1.158142	48.917751	54.120342	0.003871	7.3
122	-1.240620	48.613374	54.356978	0.003149	9.3
123	-1.175801	48.364488	54.552015	0.003687	7.5
124	-1.144255	49.359881	53.780258	0.003998	8.5
125	-1.127608	49.084385	53.991664	0.003104	7.4
126	-1.158136	50.084269	53.232208	0.003228	7.9
127	-1.153149	49.758961	53.476938	0.003808	7.2
128	-1.173505	49.932898	53.345806	0.003367	7.5
129	-1.146388	50.608203	52.842726	0.004526	9.0
130	-1.175782	51.608176	52.114966	0.003595	7.7
