1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.509288	0.000000	323.701434	0.024256	7944.5
1	-1.533062	0.000000	323.701434	0.028575	30.6
2	-1.520979	0.000000	323.701434	0.023261	31.8
3	-1.510810	1.000000	308.987732	0.025508	29.0
4	-1.512528	0.052005	322.901786	0.020148	24.7
5	-1.518179	1.052003	308.259071	0.019940	32.1
6	-1.523095	2.052003	294.886738	0.022834	27.3
7	-1.531065	1.104009	307.533814	0.021474	30.7
8	-1.489236	2.104009	294.222972	0.024603	25.6
9	-1.525510	1.156014	306.811961	0.022322	30.4
10	-1.526909	0.208019	320.526402	0.024161	22.6
11	-1.501352	0.000000	323.701434	0.021493	29.4
12	-1.520563	1.000000	308.987732	0.025738	27.2
13	-1.500709	2.000000	295.553483	0.020429	28.5
14	-1.559094	1.052005	308.259046	0.022772	30.2
15	-1.538300	0.772834	312.211544	0.023386	29.4
16	-1.516607	1.772831	298.501760	0.020969	26.5
17	-1.490058	2.772035	285.954914	0.028433	27.2
18	-1.511503	3.772035	274.411457	0.026299	33.2
19	-1.504636	4.772035	263.763813	0.025012	31.3
20	-1.548595	5.772035	253.911599	0.020494	25.5
21	-1.496127	6.772035	244.768891	0.025822	35.4
22	-1.511552	5.840262	253.266163	0.022903	23.0
23	-1.509690	4.892267	262.539008	0.026369	31.2
24	-1.516588	5.858548	253.093729	0.022242	26.0
25	-1.512058	4.910553	262.353721	0.019731	34.3
26	-1.509723	5.883821	252.855804	0.022423	23.9
27	-1.511740	4.935826	262.098077	0.029514	29.4
28	-1.525635	5.935826	252.367613	0.021045	26.0
29	-1.506715	5.338934	258.086763	0.026190	26.6
30	-1.513403	4.392783	267.703230	0.023897	26.5
31	-1.500692	3.444789	278.085045	0.024547	27.5
32	-1.548159	2.496794	289.304582	0.026260	25.7
33	-1.525711	3.496792	277.494708	0.023550	33.2
34	-1.507068	4.496792	266.611194	0.023759	22.3
35	-1.520687	3.548827	276.906512	0.022966	30.7
36	-1.490543	4.548827	266.068187	0.025598	30.4
37	-1.512938	3.600832	276.321142	0.023977	33.8
38	-1.526591	4.600832	265.527699	0.027178	25.4
39	-1.527608	3.652838	275.738242	0.024641	28.9
40	-1.506669	2.704843	286.765457	0.028329	24.6
41	-1.527110	1.756848	298.711406	0.026523	30.6
42	-1.503657	2.756848	286.137712	0.020732	26.9
43	-1.520654	3.756415	274.584588	0.023218	28.8
44	-1.489209	4.756401	263.923908	0.026816	26.6
45	-1.524044	5.756400	254.059965	0.024318	29.6
46	-1.526667	6.756400	244.906762	0.023232	30.4
47	-1.506559	7.756400	236.390162	0.024590	28.6
48	-1.532774	6.808405	244.448756	0.023305	25.1
49	-1.520634	5.860411	253.076179	0.021842	28.0
50	-1.475983	4.912416	262.334864	0.023080	24.8
