1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.653928	0.000000	1642.300611	0.024003	64061.9
1	-1.655039	0.000000	1642.300611	0.016430	29.7
2	-1.635122	0.808646	1581.405537	0.014681	29.7
3	-1.638922	1.808646	1512.071935	0.013409	31.1
4	-1.638479	2.808645	1448.562628	0.015164	25.3
5	-1.647561	3.808645	1390.173197	0.016921	28.0
6	-1.636455	4.808645	1336.308563	0.016892	28.0
7	-1.635786	5.808645	1286.462382	0.016903	37.7
8	-1.630757	4.867628	1333.261502	0.021896	26.3
9	-1.623046	5.867628	1283.638160	0.017828	40.8
10	-1.632345	6.867628	1237.576179	0.014740	26.0
11	-1.623230	5.926611	1280.826324	0.024851	27.3
12	-1.641930	6.926611	1234.962316	0.019857	25.6
13	-1.629923	6.852019	1238.269740	0.013516	26.4
14	-1.616821	7.847763	1195.528150	0.018084	24.1
15	-1.620136	8.847763	1155.473954	0.018187	30.1
16	-1.598949	7.907153	1193.071913	0.023504	26.7
17	-1.622082	8.907153	1153.179386	0.014880	26.7
18	-1.607184	7.966137	1190.642480	0.013194	28.1
19	-1.629587	7.025126	1230.621170	0.016481	26.7
20	-1.622119	8.025126	1188.222691	0.016260	41.2
21	-1.620697	7.084109	1228.036574	0.025062	31.3
22	-1.614778	8.084109	1185.812947	0.014942	33.7
23	-1.653617	9.084109	1146.396358	0.012709	31.1
24	-1.595792	10.082868	1109.560188	0.018541	32.1
25	-1.615232	11.082868	1074.975992	0.012774	24.4
26	-1.629062	12.082868	1042.482558	0.016144	27.5
27	-1.625602	11.141851	1073.003311	0.015427	23.8
28	-1.597850	12.141851	1040.627229	0.016490	27.4
29	-1.634394	13.141833	1010.148256	0.021150	24.0
30	-1.629471	12.200816	1038.779070	0.014161	38.9
31	-1.612544	13.200816	1008.406138	0.016408	24.1
32	-1.616585	12.289219	1036.020497	0.019151	28.0
33	-1.615346	11.348202	1066.158574	0.014214	23.5
34	-1.609712	12.331671	1034.700978	0.017489	27.4
35	-1.608614	11.390655	1064.761221	0.017351	23.7
36	-1.591831	12.390655	1032.873220	0.022854	27.8
37	-1.598084	11.449701	1062.823735	0.015231	24.5
38	-1.612092	12.449701	1031.049946	0.014717	28.1
39	-1.614905	11.508685	1060.895363	0.016262	24.8
40	-1.632304	10.567668	1092.520134	0.013306	27.2
41	-1.630841	10.224193	1104.538156	0.014043	28.9
42	-1.640877	9.283177	1138.860476	0.027057	36.2
43	-1.617951	10.283177	1102.455590	0.016016	36.9
44	-1.614635	11.283177	1068.306051	0.014919	26.8
45	-1.629523	10.342160	1100.380862	0.015857	29.7
46	-1.628894	9.401143	1134.441318	0.013561	23.8
47	-1.601370	10.401143	1098.313929	0.014773	26.1
48	-1.608546	9.476610	1131.632179	0.018946	24.6
49	-1.624429	10.476610	1095.680653	0.014365	29.7
50	-1.646190	11.476610	1061.943121	0.016325	24.1
